1571.400000,1.2820E-004,1571.400000,1.2820E-004,1571.400000,1.2820E-004
1571.450000,1.2850E-004,1571.450000,1.2850E-004,1571.450000,1.2850E-004
1571.500000,1.2910E-004,1571.500000,1.2910E-004,1571.500000,1.2910E-004
1571.550000,1.2890E-004,1571.550000,1.2890E-004,1571.550000,1.2890E-004
1571.600000,1.2840E-004,1571.600000,1.2840E-004,1571.600000,1.2840E-004
1571.650000,1.2800E-004,1571.650000,1.2800E-004,1571.650000,1.2800E-004
1571.700000,1.2690E-004,1571.700000,1.2690E-004,1571.700000,1.2690E-004
1571.750000,1.2730E-004,1571.750000,1.2730E-004,1571.750000,1.2730E-004
1571.800000,1.2670E-004,1571.800000,1.2670E-004,1571.800000,1.2670E-004
1571.850000,1.2600E-004,1571.850000,1.2600E-004,1571.850000,1.2600E-004
1571.900000,1.2420E-004,1571.900000,1.2420E-004,1571.900000,1.2420E-004
1571.950000,1.2210E-004,1571.950000,1.2210E-004,1571.950000,1.2210E-004
1572.000000,1.2120E-004,1572.000000,1.2120E-004,1572.000000,1.2120E-004
1572.050000,1.2080E-004,1572.050000,1.2080E-004,1572.050000,1.2080E-004
1572.100000,1.1850E-004,1572.100000,1.1850E-004,1572.100000,1.1850E-004
1572.150000,1.1580E-004,1572.150000,1.1580E-004,1572.150000,1.1580E-004
1572.200000,1.1330E-004,1572.200000,1.1330E-004,1572.200000,1.1330E-004
1572.250000,1.1150E-004,1572.250000,1.1150E-004,1572.250000,1.1150E-004
1572.300000,1.0870E-004,1572.300000,1.0870E-004,1572.300000,1.0870E-004
1572.350000,1.0680E-004,1572.350000,1.0680E-004,1572.350000,1.0680E-004
1572.400000,1.0280E-004,1572.400000,1.0280E-004,1572.400000,1.0280E-004
1572.450000,1.0010E-004,1572.450000,1.0010E-004,1572.450000,1.0010E-004
1572.500000,9.7560E-005,1572.500000,9.7560E-005,1572.500000,9.7560E-005
1572.550000,9.4010E-005,1572.550000,9.4010E-005,1572.550000,9.4010E-005
1572.600000,9.1530E-005,1572.600000,9.1530E-005,1572.600000,9.1530E-005
1572.650000,8.9090E-005,1572.650000,8.9090E-005,1572.650000,8.9090E-005
1572.700000,8.5080E-005,1572.700000,8.5080E-005,1572.700000,8.5080E-005
1572.750000,8.0660E-005,1572.750000,8.0660E-005,1572.750000,8.0660E-005
1572.800000,7.7610E-005,1572.800000,7.7610E-005,1572.800000,7.7610E-005
1572.850000,7.6760E-005,1572.850000,7.6760E-005,1572.850000,7.6760E-005
1572.900000,7.2430E-005,1572.900000,7.2430E-005,1572.900000,7.2430E-005
1572.950000,6.9170E-005,1572.950000,6.9170E-005,1572.950000,6.9170E-005
1573.000000,6.6080E-005,1573.000000,6.6080E-005,1573.000000,6.6080E-005
1573.050000,6.4610E-005,1573.050000,6.4610E-005,1573.050000,6.4610E-005
1573.100000,6.0370E-005,1573.100000,6.0370E-005,1573.100000,6.0370E-005
1573.150000,5.8750E-005,1573.150000,5.8750E-005,1573.150000,5.8750E-005
1573.200000,5.5060E-005,1573.200000,5.5060E-005,1573.200000,5.5060E-005
1573.250000,5.2490E-005,1573.250000,5.2490E-005,1573.250000,5.2490E-005
1573.300000,5.0500E-005,1573.300000,5.0500E-005,1573.300000,5.0500E-005
1573.350000,4.9010E-005,1573.350000,4.9010E-005,1573.350000,4.9010E-005
1573.400000,4.5600E-005,1573.400000,4.5600E-005,1573.400000,4.5600E-005
1573.450000,4.3810E-005,1573.450000,4.3810E-005,1573.450000,4.3810E-005
1573.500000,4.1830E-005,1573.500000,4.1830E-005,1573.500000,4.1830E-005
1573.550000,3.9640E-005,1573.550000,3.9640E-005,1573.550000,3.9640E-005
1573.600000,3.9080E-005,1573.600000,3.9080E-005,1573.600000,3.9080E-005
1573.650000,3.7050E-005,1573.650000,3.7050E-005,1573.650000,3.7050E-005
1573.700000,3.5380E-005,1573.700000,3.5380E-005,1573.700000,3.5380E-005
1573.750000,3.4270E-005,1573.750000,3.4270E-005,1573.750000,3.4270E-005
1573.800000,3.2730E-005,1573.800000,3.2730E-005,1573.800000,3.2730E-005
1573.850000,3.0720E-005,1573.850000,3.0720E-005,1573.850000,3.0720E-005
1573.900000,2.9430E-005,1573.900000,2.9430E-005,1573.900000,2.9430E-005
1573.950000,2.8730E-005,1573.950000,2.8730E-005,1573.950000,2.8730E-005
1574.000000,2.7400E-005,1574.000000,2.7400E-005,1574.000000,2.7400E-005
1574.050000,2.5680E-005,1574.050000,2.5680E-005,1574.050000,2.5680E-005
1574.100000,2.4810E-005,1574.100000,2.4810E-005,1574.100000,2.4810E-005
1574.150000,2.4140E-005,1574.150000,2.4140E-005,1574.150000,2.4140E-005
1574.200000,2.2770E-005,1574.200000,2.2770E-005,1574.200000,2.2770E-005
1574.250000,2.2340E-005,1574.250000,2.2340E-005,1574.250000,2.2340E-005
1574.300000,2.1400E-005,1574.300000,2.1400E-005,1574.300000,2.1400E-005
1574.350000,2.0330E-005,1574.350000,2.0330E-005,1574.350000,2.0330E-005
1574.400000,1.9790E-005,1574.400000,1.9790E-005,1574.400000,1.9790E-005
1574.450000,1.9110E-005,1574.450000,1.9110E-005,1574.450000,1.9110E-005
1574.500000,1.8380E-005,1574.500000,1.8380E-005,1574.500000,1.8380E-005
1574.550000,1.7560E-005,1574.550000,1.7560E-005,1574.550000,1.7560E-005
1574.600000,1.6840E-005,1574.600000,1.6840E-005,1574.600000,1.6840E-005
1574.650000,1.6580E-005,1574.650000,1.6580E-005,1574.650000,1.6580E-005
1574.700000,1.5840E-005,1574.700000,1.5840E-005,1574.700000,1.5840E-005
1574.750000,1.5510E-005,1574.750000,1.5510E-005,1574.750000,1.5510E-005
1574.800000,1.5050E-005,1574.800000,1.5050E-005,1574.800000,1.5050E-005
1574.850000,1.4710E-005,1574.850000,1.4710E-005,1574.850000,1.4710E-005
1574.900000,1.3980E-005,1574.900000,1.3980E-005,1574.900000,1.3980E-005
1574.950000,1.3620E-005,1574.950000,1.3620E-005,1574.950000,1.3620E-005
1575.000000,1.3320E-005,1575.000000,1.3320E-005,1575.000000,1.3320E-005
1575.050000,1.2840E-005,1575.050000,1.2840E-005,1575.050000,1.2840E-005
1575.100000,1.2520E-005,1575.100000,1.2520E-005,1575.100000,1.2520E-005
1575.150000,1.2220E-005,1575.150000,1.2220E-005,1575.150000,1.2220E-005
1575.200000,1.1680E-005,1575.200000,1.1680E-005,1575.200000,1.1680E-005
1575.250000,1.1470E-005,1575.250000,1.1470E-005,1575.250000,1.1470E-005
1575.300000,1.1320E-005,1575.300000,1.1320E-005,1575.300000,1.1320E-005
1575.350000,1.0840E-005,1575.350000,1.0840E-005,1575.350000,1.0840E-005
1575.400000,1.0710E-005,1575.400000,1.0710E-005,1575.400000,1.0710E-005
1575.450000,1.0470E-005,1575.450000,1.0470E-005,1575.450000,1.0470E-005
1575.500000,1.0020E-005,1575.500000,1.0020E-005,1575.500000,1.0020E-005
1575.550000,9.9890E-006,1575.550000,9.9890E-006,1575.550000,9.9890E-006
1575.600000,9.6560E-006,1575.600000,9.6560E-006,1575.600000,9.6560E-006
1575.650000,9.4450E-006,1575.650000,9.4450E-006,1575.650000,9.4450E-006
1575.700000,9.2880E-006,1575.700000,9.2880E-006,1575.700000,9.2880E-006
1575.750000,8.9710E-006,1575.750000,8.9710E-006,1575.750000,8.9710E-006
1575.800000,8.9490E-006,1575.800000,8.9490E-006,1575.800000,8.9490E-006
1575.850000,8.7480E-006,1575.850000,8.7480E-006,1575.850000,8.7480E-006
1575.900000,8.5080E-006,1575.900000,8.5080E-006,1575.900000,8.5080E-006
1575.950000,8.2670E-006,1575.950000,8.2670E-006,1575.950000,8.2670E-006
1576.000000,8.0890E-006,1576.000000,8.0890E-006,1576.000000,8.0890E-006
1576.050000,7.9550E-006,1576.050000,7.9550E-006,1576.050000,7.9550E-006
1576.100000,7.8510E-006,1576.100000,7.8510E-006,1576.100000,7.8510E-006
1576.150000,7.7170E-006,1576.150000,7.7170E-006,1576.150000,7.7170E-006
1576.200000,7.5020E-006,1576.200000,7.5020E-006,1576.200000,7.5020E-006
1576.250000,7.4030E-006,1576.250000,7.4030E-006,1576.250000,7.4030E-006
1576.300000,7.2180E-006,1576.300000,7.2180E-006,1576.300000,7.2180E-006
1576.350000,7.0440E-006,1576.350000,7.0440E-006,1576.350000,7.0440E-006
1576.400000,7.0260E-006,1576.400000,7.0260E-006,1576.400000,7.0260E-006
1576.450000,6.8490E-006,1576.450000,6.8490E-006,1576.450000,6.8490E-006
1576.500000,6.7710E-006,1576.500000,6.7710E-006,1576.500000,6.7710E-006
1576.550000,6.6720E-006,1576.550000,6.6720E-006,1576.550000,6.6720E-006
1576.600000,6.6360E-006,1576.600000,6.6360E-006,1576.600000,6.6360E-006
1576.650000,6.5240E-006,1576.650000,6.5240E-006,1576.650000,6.5240E-006
1576.700000,6.4830E-006,1576.700000,6.4830E-006,1576.700000,6.4830E-006
1576.750000,6.2950E-006,1576.750000,6.2950E-006,1576.750000,6.2950E-006
1576.800000,6.2510E-006,1576.800000,6.2510E-006,1576.800000,6.2510E-006
1576.850000,6.0750E-006,1576.850000,6.0750E-006,1576.850000,6.0750E-006
1576.900000,6.1320E-006,1576.900000,6.1320E-006,1576.900000,6.1320E-006
1576.950000,5.9730E-006,1576.950000,5.9730E-006,1576.950000,5.9730E-006
1577.000000,5.8920E-006,1577.000000,5.8920E-006,1577.000000,5.8920E-006
1577.050000,5.9420E-006,1577.050000,5.9420E-006,1577.050000,5.9420E-006
1577.100000,5.7430E-006,1577.100000,5.7430E-006,1577.100000,5.7430E-006
1577.150000,5.6630E-006,1577.150000,5.6630E-006,1577.150000,5.6630E-006
1577.200000,5.7260E-006,1577.200000,5.7260E-006,1577.200000,5.7260E-006
1577.250000,5.5550E-006,1577.250000,5.5550E-006,1577.250000,5.5550E-006
1577.300000,5.5710E-006,1577.300000,5.5710E-006,1577.300000,5.5710E-006
1577.350000,5.4720E-006,1577.350000,5.4720E-006,1577.350000,5.4720E-006
1577.400000,5.3660E-006,1577.400000,5.3660E-006,1577.400000,5.3660E-006
1577.450000,5.2790E-006,1577.450000,5.2790E-006,1577.450000,5.2790E-006
1577.500000,5.2550E-006,1577.500000,5.2550E-006,1577.500000,5.2550E-006
1577.550000,5.2920E-006,1577.550000,5.2920E-006,1577.550000,5.2920E-006
1577.600000,5.1270E-006,1577.600000,5.1270E-006,1577.600000,5.1270E-006
1577.650000,5.0650E-006,1577.650000,5.0650E-006,1577.650000,5.0650E-006
1577.700000,5.0450E-006,1577.700000,5.0450E-006,1577.700000,5.0450E-006
1577.750000,5.0650E-006,1577.750000,5.0650E-006,1577.750000,5.0650E-006
1577.800000,5.0030E-006,1577.800000,5.0030E-006,1577.800000,5.0030E-006
1577.850000,4.9520E-006,1577.850000,4.9520E-006,1577.850000,4.9520E-006
1577.900000,4.7860E-006,1577.900000,4.7860E-006,1577.900000,4.7860E-006
1577.950000,4.8620E-006,1577.950000,4.8620E-006,1577.950000,4.8620E-006
1578.000000,4.7110E-006,1578.000000,4.7110E-006,1578.000000,4.7110E-006
1578.050000,4.6730E-006,1578.050000,4.6730E-006,1578.050000,4.6730E-006
1578.100000,4.5840E-006,1578.100000,4.5840E-006,1578.100000,4.5840E-006
1578.150000,4.5700E-006,1578.150000,4.5700E-006,1578.150000,4.5700E-006
1578.200000,4.6280E-006,1578.200000,4.6280E-006,1578.200000,4.6280E-006
1578.250000,4.4860E-006,1578.250000,4.4860E-006,1578.250000,4.4860E-006
1578.300000,4.5370E-006,1578.300000,4.5370E-006,1578.300000,4.5370E-006
1578.350000,4.4250E-006,1578.350000,4.4250E-006,1578.350000,4.4250E-006
1578.400000,4.3630E-006,1578.400000,4.3630E-006,1578.400000,4.3630E-006
1578.450000,4.3130E-006,1578.450000,4.3130E-006,1578.450000,4.3130E-006
1578.500000,4.4430E-006,1578.500000,4.4430E-006,1578.500000,4.4430E-006
1578.550000,4.3270E-006,1578.550000,4.3270E-006,1578.550000,4.3270E-006
1578.600000,4.4370E-006,1578.600000,4.4370E-006,1578.600000,4.4370E-006
1578.650000,4.2930E-006,1578.650000,4.2930E-006,1578.650000,4.2930E-006
1578.700000,4.3620E-006,1578.700000,4.3620E-006,1578.700000,4.3620E-006
1578.750000,4.2650E-006,1578.750000,4.2650E-006,1578.750000,4.2650E-006
1578.800000,4.2350E-006,1578.800000,4.2350E-006,1578.800000,4.2350E-006
1578.850000,4.2730E-006,1578.850000,4.2730E-006,1578.850000,4.2730E-006
1578.900000,4.0980E-006,1578.900000,4.0980E-006,1578.900000,4.0980E-006
1578.950000,4.2090E-006,1578.950000,4.2090E-006,1578.950000,4.2090E-006
1579.000000,4.0700E-006,1579.000000,4.0700E-006,1579.000000,4.0700E-006
1579.050000,4.1360E-006,1579.050000,4.1360E-006,1579.050000,4.1360E-006
1579.100000,4.0760E-006,1579.100000,4.0760E-006,1579.100000,4.0760E-006
1579.150000,4.1620E-006,1579.150000,4.1620E-006,1579.150000,4.1620E-006
1579.200000,4.2060E-006,1579.200000,4.2060E-006,1579.200000,4.2060E-006
1579.250000,4.1020E-006,1579.250000,4.1020E-006,1579.250000,4.1020E-006
1579.300000,4.0930E-006,1579.300000,4.0930E-006,1579.300000,4.0930E-006
1579.350000,4.0350E-006,1579.350000,4.0350E-006,1579.350000,4.0350E-006
1579.400000,4.1410E-006,1579.400000,4.1410E-006,1579.400000,4.1410E-006
1579.450000,3.9980E-006,1579.450000,3.9980E-006,1579.450000,3.9980E-006
1579.500000,4.0830E-006,1579.500000,4.0830E-006,1579.500000,4.0830E-006
1579.550000,4.0930E-006,1579.550000,4.0930E-006,1579.550000,4.0930E-006
1579.600000,4.0420E-006,1579.600000,4.0420E-006,1579.600000,4.0420E-006
1579.650000,4.0620E-006,1579.650000,4.0620E-006,1579.650000,4.0620E-006
1579.700000,4.1040E-006,1579.700000,4.1040E-006,1579.700000,4.1040E-006
1579.750000,3.9750E-006,1579.750000,3.9750E-006,1579.750000,3.9750E-006
1579.800000,4.0250E-006,1579.800000,4.0250E-006,1579.800000,4.0250E-006
1579.850000,4.0270E-006,1579.850000,4.0270E-006,1579.850000,4.0270E-006
1579.900000,4.0310E-006,1579.900000,4.0310E-006,1579.900000,4.0310E-006
1579.950000,4.1160E-006,1579.950000,4.1160E-006,1579.950000,4.1160E-006
1580.000000,4.1060E-006,1580.000000,4.1060E-006,1580.000000,4.1060E-006
1580.050000,4.2340E-006,1580.050000,4.2340E-006,1580.050000,4.2340E-006
1580.100000,4.2480E-006,1580.100000,4.2480E-006,1580.100000,4.2480E-006
1580.150000,4.1510E-006,1580.150000,4.1510E-006,1580.150000,4.1510E-006
1580.200000,4.1410E-006,1580.200000,4.1410E-006,1580.200000,4.1410E-006
1580.250000,4.2850E-006,1580.250000,4.2850E-006,1580.250000,4.2850E-006
1580.300000,4.1810E-006,1580.300000,4.1810E-006,1580.300000,4.1810E-006
1580.350000,4.2370E-006,1580.350000,4.2370E-006,1580.350000,4.2370E-006
1580.400000,4.3150E-006,1580.400000,4.3150E-006,1580.400000,4.3150E-006
1580.450000,4.4300E-006,1580.450000,4.4300E-006,1580.450000,4.4300E-006
1580.500000,4.3740E-006,1580.500000,4.3740E-006,1580.500000,4.3740E-006
1580.550000,4.5190E-006,1580.550000,4.5190E-006,1580.550000,4.5190E-006
1580.600000,4.4770E-006,1580.600000,4.4770E-006,1580.600000,4.4770E-006
1580.650000,4.5420E-006,1580.650000,4.5420E-006,1580.650000,4.5420E-006
1580.700000,4.6810E-006,1580.700000,4.6810E-006,1580.700000,4.6810E-006
1580.750000,4.6710E-006,1580.750000,4.6710E-006,1580.750000,4.6710E-006
1580.800000,4.7680E-006,1580.800000,4.7680E-006,1580.800000,4.7680E-006
1580.850000,4.7830E-006,1580.850000,4.7830E-006,1580.850000,4.7830E-006
1580.900000,4.8730E-006,1580.900000,4.8730E-006,1580.900000,4.8730E-006
1580.950000,4.9810E-006,1580.950000,4.9810E-006,1580.950000,4.9810E-006
1581.000000,4.8930E-006,1581.000000,4.8930E-006,1581.000000,4.8930E-006
1581.050000,4.8680E-006,1581.050000,4.8680E-006,1581.050000,4.8680E-006
1581.100000,4.9960E-006,1581.100000,4.9960E-006,1581.100000,4.9960E-006
1581.150000,5.0400E-006,1581.150000,5.0400E-006,1581.150000,5.0400E-006
1581.200000,5.2610E-006,1581.200000,5.2610E-006,1581.200000,5.2610E-006
1581.250000,5.3500E-006,1581.250000,5.3500E-006,1581.250000,5.3500E-006
1581.300000,5.3190E-006,1581.300000,5.3190E-006,1581.300000,5.3190E-006
1581.350000,5.3710E-006,1581.350000,5.3710E-006,1581.350000,5.3710E-006
1581.400000,5.5090E-006,1581.400000,5.5090E-006,1581.400000,5.5090E-006
1581.450000,5.5500E-006,1581.450000,5.5500E-006,1581.450000,5.5500E-006
1581.500000,5.6360E-006,1581.500000,5.6360E-006,1581.500000,5.6360E-006
1581.550000,5.8200E-006,1581.550000,5.8200E-006,1581.550000,5.8200E-006
1581.600000,5.7930E-006,1581.600000,5.7930E-006,1581.600000,5.7930E-006
1581.650000,5.8310E-006,1581.650000,5.8310E-006,1581.650000,5.8310E-006
1581.700000,5.8930E-006,1581.700000,5.8930E-006,1581.700000,5.8930E-006
1581.750000,5.9500E-006,1581.750000,5.9500E-006,1581.750000,5.9500E-006
1581.800000,5.9360E-006,1581.800000,5.9360E-006,1581.800000,5.9360E-006
1581.850000,6.1710E-006,1581.850000,6.1710E-006,1581.850000,6.1710E-006
1581.900000,6.1220E-006,1581.900000,6.1220E-006,1581.900000,6.1220E-006
1581.950000,6.2040E-006,1581.950000,6.2040E-006,1581.950000,6.2040E-006
1582.000000,6.2460E-006,1582.000000,6.2460E-006,1582.000000,6.2460E-006
1582.050000,6.1680E-006,1582.050000,6.1680E-006,1582.050000,6.1680E-006
1582.100000,6.2880E-006,1582.100000,6.2880E-006,1582.100000,6.2880E-006
1582.150000,6.2550E-006,1582.150000,6.2550E-006,1582.150000,6.2550E-006
1582.200000,6.1530E-006,1582.200000,6.1530E-006,1582.200000,6.1530E-006
1582.250000,6.1270E-006,1582.250000,6.1270E-006,1582.250000,6.1270E-006
1582.300000,6.1240E-006,1582.300000,6.1240E-006,1582.300000,6.1240E-006
1582.350000,5.9770E-006,1582.350000,5.9770E-006,1582.350000,5.9770E-006
1582.400000,5.9260E-006,1582.400000,5.9260E-006,1582.400000,5.9260E-006
1582.450000,5.8600E-006,1582.450000,5.8600E-006,1582.450000,5.8600E-006
1582.500000,5.7170E-006,1582.500000,5.7170E-006,1582.500000,5.7170E-006
1582.550000,5.4570E-006,1582.550000,5.4570E-006,1582.550000,5.4570E-006
1582.600000,5.3710E-006,1582.600000,5.3710E-006,1582.600000,5.3710E-006
1582.650000,5.1870E-006,1582.650000,5.1870E-006,1582.650000,5.1870E-006
1582.700000,5.1470E-006,1582.700000,5.1470E-006,1582.700000,5.1470E-006
1582.750000,4.8390E-006,1582.750000,4.8390E-006,1582.750000,4.8390E-006
1582.800000,4.5960E-006,1582.800000,4.5960E-006,1582.800000,4.5960E-006
1582.850000,4.6490E-006,1582.850000,4.6490E-006,1582.850000,4.6490E-006
1582.900000,4.3380E-006,1582.900000,4.3380E-006,1582.900000,4.3380E-006
1582.950000,4.2020E-006,1582.950000,4.2020E-006,1582.950000,4.2020E-006
1583.000000,3.9510E-006,1583.000000,3.9510E-006,1583.000000,3.9510E-006
1583.050000,3.8210E-006,1583.050000,3.8210E-006,1583.050000,3.8210E-006
1583.100000,3.5970E-006,1583.100000,3.5970E-006,1583.100000,3.5970E-006
1583.150000,3.3120E-006,1583.150000,3.3120E-006,1583.150000,3.3120E-006
1583.200000,3.2780E-006,1583.200000,3.2780E-006,1583.200000,3.2780E-006
1583.250000,2.9660E-006,1583.250000,2.9660E-006,1583.250000,2.9660E-006
1583.300000,2.7980E-006,1583.300000,2.7980E-006,1583.300000,2.7980E-006
1583.350000,2.7800E-006,1583.350000,2.7800E-006,1583.350000,2.7800E-006
1583.400000,2.5700E-006,1583.400000,2.5700E-006,1583.400000,2.5700E-006
1583.450000,2.3950E-006,1583.450000,2.3950E-006,1583.450000,2.3950E-006
1583.500000,2.3020E-006,1583.500000,2.3020E-006,1583.500000,2.3020E-006
1583.550000,2.1100E-006,1583.550000,2.1100E-006,1583.550000,2.1100E-006
1583.600000,2.0460E-006,1583.600000,2.0460E-006,1583.600000,2.0460E-006
1583.650000,1.8460E-006,1583.650000,1.8460E-006,1583.650000,1.8460E-006
1583.700000,1.8060E-006,1583.700000,1.8060E-006,1583.700000,1.8060E-006
1583.750000,1.6450E-006,1583.750000,1.6450E-006,1583.750000,1.6450E-006
1583.800000,1.5610E-006,1583.800000,1.5610E-006,1583.800000,1.5610E-006
1583.850000,1.3210E-006,1583.850000,1.3210E-006,1583.850000,1.3210E-006
1583.900000,1.3990E-006,1583.900000,1.3990E-006,1583.900000,1.3990E-006
1583.950000,1.1810E-006,1583.950000,1.1810E-006,1583.950000,1.1810E-006
1584.000000,1.1780E-006,1584.000000,1.1780E-006,1584.000000,1.1780E-006
1584.050000,1.0970E-006,1584.050000,1.0970E-006,1584.050000,1.0970E-006
1584.100000,1.1510E-006,1584.100000,1.1510E-006,1584.100000,1.1510E-006
1584.150000,9.8600E-007,1584.150000,9.8600E-007,1584.150000,9.8600E-007
1584.200000,9.0180E-007,1584.200000,9.0180E-007,1584.200000,9.0180E-007
1584.250000,8.5040E-007,1584.250000,8.5040E-007,1584.250000,8.5040E-007
1584.300000,8.8720E-007,1584.300000,8.8720E-007,1584.300000,8.8720E-007
1584.350000,7.2580E-007,1584.350000,7.2580E-007,1584.350000,7.2580E-007
1584.400000,7.2480E-007,1584.400000,7.2480E-007,1584.400000,7.2480E-007
1584.450000,6.8050E-007,1584.450000,6.8050E-007,1584.450000,6.8050E-007
1584.500000,7.1750E-007,1584.500000,7.1750E-007,1584.500000,7.1750E-007
1584.550000,6.7330E-007,1584.550000,6.7330E-007,1584.550000,6.7330E-007
1584.600000,4.8320E-007,1584.600000,4.8320E-007,1584.600000,4.8320E-007
1584.650000,6.2810E-007,1584.650000,6.2810E-007,1584.650000,6.2810E-007
1584.700000,5.2790E-007,1584.700000,5.2790E-007,1584.700000,5.2790E-007
1584.750000,6.6660E-007,1584.750000,6.6660E-007,1584.750000,6.6660E-007
1584.800000,6.2990E-007,1584.800000,6.2990E-007,1584.800000,6.2990E-007
1584.850000,5.7250E-007,1584.850000,5.7250E-007,1584.850000,5.7250E-007
1584.900000,5.8690E-007,1584.900000,5.8690E-007,1584.900000,5.8690E-007
1584.950000,5.3780E-007,1584.950000,5.3780E-007,1584.950000,5.3780E-007
1585.000000,5.2250E-007,1585.000000,5.2250E-007,1585.000000,5.2250E-007
1585.050000,5.5170E-007,1585.050000,5.5170E-007,1585.050000,5.5170E-007
1585.100000,5.3350E-007,1585.100000,5.3350E-007,1585.100000,5.3350E-007
1585.150000,4.9620E-007,1585.150000,4.9620E-007,1585.150000,4.9620E-007
1585.200000,4.4310E-007,1585.200000,4.4310E-007,1585.200000,4.4310E-007
1585.250000,4.5490E-007,1585.250000,4.5490E-007,1585.250000,4.5490E-007
1585.300000,4.5240E-007,1585.300000,4.5240E-007,1585.300000,4.5240E-007
1585.350000,4.4650E-007,1585.350000,4.4650E-007,1585.350000,4.4650E-007
1585.400000,4.1060E-007,1585.400000,4.1060E-007,1585.400000,4.1060E-007
1585.450000,4.2840E-007,1585.450000,4.2840E-007,1585.450000,4.2840E-007
1585.500000,4.3200E-007,1585.500000,4.3200E-007,1585.500000,4.3200E-007
1585.550000,3.7350E-007,1585.550000,3.7350E-007,1585.550000,3.7350E-007
1585.600000,3.6360E-007,1585.600000,3.6360E-007,1585.600000,3.6360E-007
1585.650000,3.5380E-007,1585.650000,3.5380E-007,1585.650000,3.5380E-007
1585.700000,3.7060E-007,1585.700000,3.7060E-007,1585.700000,3.7060E-007
1585.750000,3.2830E-007,1585.750000,3.2830E-007,1585.750000,3.2830E-007
1585.800000,3.8020E-007,1585.800000,3.8020E-007,1585.800000,3.8020E-007
1585.850000,3.2690E-007,1585.850000,3.2690E-007,1585.850000,3.2690E-007
1585.900000,2.4660E-007,1585.900000,2.4660E-007,1585.900000,2.4660E-007
1585.950000,3.4310E-007,1585.950000,3.4310E-007,1585.950000,3.4310E-007
1586.000000,2.9970E-007,1586.000000,2.9970E-007,1586.000000,2.9970E-007
1586.050000,2.6340E-007,1586.050000,2.6340E-007,1586.050000,2.6340E-007
1586.100000,2.7980E-007,1586.100000,2.7980E-007,1586.100000,2.7980E-007
1586.150000,2.8140E-007,1586.150000,2.8140E-007,1586.150000,2.8140E-007
1586.200000,2.2900E-007,1586.200000,2.2900E-007,1586.200000,2.2900E-007
1586.250000,2.6640E-007,1586.250000,2.6640E-007,1586.250000,2.6640E-007
1586.300000,2.5490E-007,1586.300000,2.5490E-007,1586.300000,2.5490E-007
1586.350000,2.6330E-007,1586.350000,2.6330E-007,1586.350000,2.6330E-007
1586.400000,2.5570E-007,1586.400000,2.5570E-007,1586.400000,2.5570E-007
1586.450000,2.5180E-007,1586.450000,2.5180E-007,1586.450000,2.5180E-007
1586.500000,2.4810E-007,1586.500000,2.4810E-007,1586.500000,2.4810E-007
1586.550000,2.1990E-007,1586.550000,2.1990E-007,1586.550000,2.1990E-007
1586.600000,2.4530E-007,1586.600000,2.4530E-007,1586.600000,2.4530E-007
1586.650000,2.0430E-007,1586.650000,2.0430E-007,1586.650000,2.0430E-007
1586.700000,2.4190E-007,1586.700000,2.4190E-007,1586.700000,2.4190E-007
1586.750000,2.2620E-007,1586.750000,2.2620E-007,1586.750000,2.2620E-007
1586.800000,2.6110E-007,1586.800000,2.6110E-007,1586.800000,2.6110E-007
1586.850000,2.2870E-007,1586.850000,2.2870E-007,1586.850000,2.2870E-007
1586.900000,1.5390E-007,1586.900000,1.5390E-007,1586.900000,1.5390E-007
1586.950000,2.1320E-007,1586.950000,2.1320E-007,1586.950000,2.1320E-007
1587.000000,2.5620E-007,1587.000000,2.5620E-007,1587.000000,2.5620E-007
1587.050000,2.1950E-007,1587.050000,2.1950E-007,1587.050000,2.1950E-007
1587.100000,2.4170E-007,1587.100000,2.4170E-007,1587.100000,2.4170E-007
1587.150000,1.8050E-007,1587.150000,1.8050E-007,1587.150000,1.8050E-007
1587.200000,2.1690E-007,1587.200000,2.1690E-007,1587.200000,2.1690E-007
1587.250000,2.4160E-007,1587.250000,2.4160E-007,1587.250000,2.4160E-007
1587.300000,2.3520E-007,1587.300000,2.3520E-007,1587.300000,2.3520E-007
1587.350000,2.3240E-007,1587.350000,2.3240E-007,1587.350000,2.3240E-007
1587.400000,2.9160E-007,1587.400000,2.9160E-007,1587.400000,2.9160E-007
1587.450000,2.4490E-007,1587.450000,2.4490E-007,1587.450000,2.4490E-007
1587.500000,2.1040E-007,1587.500000,2.1040E-007,1587.500000,2.1040E-007
1587.550000,1.6020E-007,1587.550000,1.6020E-007,1587.550000,1.6020E-007
1587.600000,2.0430E-007,1587.600000,2.0430E-007,1587.600000,2.0430E-007
1587.650000,2.5250E-007,1587.650000,2.5250E-007,1587.650000,2.5250E-007
1587.700000,2.4030E-007,1587.700000,2.4030E-007,1587.700000,2.4030E-007
1587.750000,3.0870E-007,1587.750000,3.0870E-007,1587.750000,3.0870E-007
1587.800000,2.6250E-007,1587.800000,2.6250E-007,1587.800000,2.6250E-007
1587.850000,2.0660E-007,1587.850000,2.0660E-007,1587.850000,2.0660E-007
1587.900000,2.1990E-007,1587.900000,2.1990E-007,1587.900000,2.1990E-007
1587.950000,2.5100E-007,1587.950000,2.5100E-007,1587.950000,2.5100E-007
1588.000000,2.7500E-007,1588.000000,2.7500E-007,1588.000000,2.7500E-007
