1571.300000,6.0720E-008,1571.300000,6.0720E-008,1571.300000,6.0720E-008
1571.350000,1.0840E-007,1571.350000,1.0840E-007,1571.350000,1.0840E-007
1571.400000,1.1280E-007,1571.400000,1.1280E-007,1571.400000,1.1280E-007
1571.450000,9.2090E-008,1571.450000,9.2090E-008,1571.450000,9.2090E-008
1571.500000,9.9590E-008,1571.500000,9.9590E-008,1571.500000,9.9590E-008
1571.550000,9.6810E-008,1571.550000,9.6810E-008,1571.550000,9.6810E-008
1571.600000,6.8550E-008,1571.600000,6.8550E-008,1571.600000,6.8550E-008
1571.650000,9.9560E-008,1571.650000,9.9560E-008,1571.650000,9.9560E-008
1571.700000,6.2910E-008,1571.700000,6.2910E-008,1571.700000,6.2910E-008
1571.750000,1.2420E-007,1571.750000,1.2420E-007,1571.750000,1.2420E-007
1571.800000,6.8240E-008,1571.800000,6.8240E-008,1571.800000,6.8240E-008
1571.850000,6.8620E-008,1571.850000,6.8620E-008,1571.850000,6.8620E-008
1571.900000,1.1150E-007,1571.900000,1.1150E-007,1571.900000,1.1150E-007
1571.950000,8.3930E-008,1571.950000,8.3930E-008,1571.950000,8.3930E-008
1572.000000,8.5200E-008,1572.000000,8.5200E-008,1572.000000,8.5200E-008
1572.050000,1.1350E-007,1572.050000,1.1350E-007,1572.050000,1.1350E-007
1572.100000,1.1220E-007,1572.100000,1.1220E-007,1572.100000,1.1220E-007
1572.150000,9.5030E-008,1572.150000,9.5030E-008,1572.150000,9.5030E-008
1572.200000,5.6770E-008,1572.200000,5.6770E-008,1572.200000,5.6770E-008
1572.250000,1.0030E-007,1572.250000,1.0030E-007,1572.250000,1.0030E-007
1572.300000,9.5070E-008,1572.300000,9.5070E-008,1572.300000,9.5070E-008
1572.350000,1.0970E-007,1572.350000,1.0970E-007,1572.350000,1.0970E-007
1572.400000,5.9270E-008,1572.400000,5.9270E-008,1572.400000,5.9270E-008
1572.450000,9.5200E-008,1572.450000,9.5200E-008,1572.450000,9.5200E-008
1572.500000,1.1330E-007,1572.500000,1.1330E-007,1572.500000,1.1330E-007
1572.550000,6.8010E-008,1572.550000,6.8010E-008,1572.550000,6.8010E-008
1572.600000,5.0160E-008,1572.600000,5.0160E-008,1572.600000,5.0160E-008
1572.650000,6.2350E-008,1572.650000,6.2350E-008,1572.650000,6.2350E-008
1572.700000,9.0770E-008,1572.700000,9.0770E-008,1572.700000,9.0770E-008
1572.750000,5.3560E-008,1572.750000,5.3560E-008,1572.750000,5.3560E-008
1572.800000,3.7940E-008,1572.800000,3.7940E-008,1572.800000,3.7940E-008
1572.850000,3.9880E-008,1572.850000,3.9880E-008,1572.850000,3.9880E-008
1572.900000,3.2000E-008,1572.900000,3.2000E-008,1572.900000,3.2000E-008
1572.950000,9.9240E-008,1572.950000,9.9240E-008,1572.950000,9.9240E-008
1573.000000,9.1280E-008,1573.000000,9.1280E-008,1573.000000,9.1280E-008
1573.050000,5.6120E-008,1573.050000,5.6120E-008,1573.050000,5.6120E-008
1573.100000,7.0980E-008,1573.100000,7.0980E-008,1573.100000,7.0980E-008
1573.150000,4.9710E-008,1573.150000,4.9710E-008,1573.150000,4.9710E-008
1573.200000,5.5700E-008,1573.200000,5.5700E-008,1573.200000,5.5700E-008
1573.250000,3.6860E-008,1573.250000,3.6860E-008,1573.250000,3.6860E-008
1573.300000,1.1760E-007,1573.300000,1.1760E-007,1573.300000,1.1760E-007
1573.350000,1.0430E-007,1573.350000,1.0430E-007,1573.350000,1.0430E-007
1573.400000,7.0860E-008,1573.400000,7.0860E-008,1573.400000,7.0860E-008
1573.450000,5.0170E-008,1573.450000,5.0170E-008,1573.450000,5.0170E-008
1573.500000,1.0460E-007,1573.500000,1.0460E-007,1573.500000,1.0460E-007
1573.550000,2.7780E-008,1573.550000,2.7780E-008,1573.550000,2.7780E-008
1573.600000,7.2880E-008,1573.600000,7.2880E-008,1573.600000,7.2880E-008
1573.650000,2.7080E-008,1573.650000,2.7080E-008,1573.650000,2.7080E-008
1573.700000,6.6890E-008,1573.700000,6.6890E-008,1573.700000,6.6890E-008
1573.750000,8.2250E-008,1573.750000,8.2250E-008,1573.750000,8.2250E-008
1573.800000,1.0750E-008,1573.800000,1.0750E-008,1573.800000,1.0750E-008
1573.850000,4.7750E-008,1573.850000,4.7750E-008,1573.850000,4.7750E-008
1573.900000,7.3590E-008,1573.900000,7.3590E-008,1573.900000,7.3590E-008
1573.950000,2.9780E-008,1573.950000,2.9780E-008,1573.950000,2.9780E-008
1574.000000,1.9760E-008,1574.000000,1.9760E-008,1574.000000,1.9760E-008
1574.050000,5.8870E-008,1574.050000,5.8870E-008,1574.050000,5.8870E-008
1574.100000,8.0920E-008,1574.100000,8.0920E-008,1574.100000,8.0920E-008
1574.150000,1.0870E-007,1574.150000,1.0870E-007,1574.150000,1.0870E-007
1574.200000,6.1060E-008,1574.200000,6.1060E-008,1574.200000,6.1060E-008
1574.250000,6.6290E-008,1574.250000,6.6290E-008,1574.250000,6.6290E-008
1574.300000,8.8860E-008,1574.300000,8.8860E-008,1574.300000,8.8860E-008
1574.350000,1.0050E-007,1574.350000,1.0050E-007,1574.350000,1.0050E-007
1574.400000,8.2740E-009,1574.400000,8.2740E-009,1574.400000,8.2740E-009
1574.450000,2.6630E-008,1574.450000,2.6630E-008,1574.450000,2.6630E-008
1574.500000,5.7670E-008,1574.500000,5.7670E-008,1574.500000,5.7670E-008
1574.550000,1.1520E-007,1574.550000,1.1520E-007,1574.550000,1.1520E-007
1574.600000,4.0420E-008,1574.600000,4.0420E-008,1574.600000,4.0420E-008
1574.650000,4.7980E-008,1574.650000,4.7980E-008,1574.650000,4.7980E-008
1574.700000,9.3750E-008,1574.700000,9.3750E-008,1574.700000,9.3750E-008
1574.750000,9.5000E-008,1574.750000,9.5000E-008,1574.750000,9.5000E-008
1574.800000,6.0960E-008,1574.800000,6.0960E-008,1574.800000,6.0960E-008
1574.850000,1.1710E-007,1574.850000,1.1710E-007,1574.850000,1.1710E-007
1574.900000,4.5170E-008,1574.900000,4.5170E-008,1574.900000,4.5170E-008
1574.950000,5.7380E-008,1574.950000,5.7380E-008,1574.950000,5.7380E-008
1575.000000,1.0170E-007,1575.000000,1.0170E-007,1575.000000,1.0170E-007
1575.050000,9.3530E-008,1575.050000,9.3530E-008,1575.050000,9.3530E-008
1575.100000,8.1660E-008,1575.100000,8.1660E-008,1575.100000,8.1660E-008
1575.150000,8.0030E-008,1575.150000,8.0030E-008,1575.150000,8.0030E-008
1575.200000,3.5030E-008,1575.200000,3.5030E-008,1575.200000,3.5030E-008
1575.250000,6.6710E-008,1575.250000,6.6710E-008,1575.250000,6.6710E-008
1575.300000,2.8820E-010,1575.300000,2.8820E-010,1575.300000,2.8820E-010
1575.350000,5.6670E-008,1575.350000,5.6670E-008,1575.350000,5.6670E-008
1575.400000,6.5590E-008,1575.400000,6.5590E-008,1575.400000,6.5590E-008
1575.450000,3.4810E-008,1575.450000,3.4810E-008,1575.450000,3.4810E-008
1575.500000,5.7310E-008,1575.500000,5.7310E-008,1575.500000,5.7310E-008
1575.550000,5.1100E-008,1575.550000,5.1100E-008,1575.550000,5.1100E-008
1575.600000,2.9930E-008,1575.600000,2.9930E-008,1575.600000,2.9930E-008
1575.650000,7.8010E-008,1575.650000,7.8010E-008,1575.650000,7.8010E-008
1575.700000,8.2070E-008,1575.700000,8.2070E-008,1575.700000,8.2070E-008
1575.750000,1.0160E-007,1575.750000,1.0160E-007,1575.750000,1.0160E-007
1575.800000,1.3310E-008,1575.800000,1.3310E-008,1575.800000,1.3310E-008
1575.850000,5.7120E-008,1575.850000,5.7120E-008,1575.850000,5.7120E-008
1575.900000,5.3320E-008,1575.900000,5.3320E-008,1575.900000,5.3320E-008
1575.950000,6.6570E-008,1575.950000,6.6570E-008,1575.950000,6.6570E-008
1576.000000,2.8540E-008,1576.000000,2.8540E-008,1576.000000,2.8540E-008
1576.050000,1.0000E-008,1576.050000,1.0000E-008,1576.050000,1.0000E-008
1576.100000,2.3290E-008,1576.100000,2.3290E-008,1576.100000,2.3290E-008
1576.150000,1.9540E-008,1576.150000,1.9540E-008,1576.150000,1.9540E-008
1576.200000,8.4400E-008,1576.200000,8.4400E-008,1576.200000,8.4400E-008
1576.250000,5.1470E-008,1576.250000,5.1470E-008,1576.250000,5.1470E-008
1576.300000,7.3670E-008,1576.300000,7.3670E-008,1576.300000,7.3670E-008
1576.350000,8.4280E-008,1576.350000,8.4280E-008,1576.350000,8.4280E-008
1576.400000,2.5850E-008,1576.400000,2.5850E-008,1576.400000,2.5850E-008
1576.450000,5.2150E-008,1576.450000,5.2150E-008,1576.450000,5.2150E-008
1576.500000,1.5990E-008,1576.500000,1.5990E-008,1576.500000,1.5990E-008
1576.550000,4.9370E-008,1576.550000,4.9370E-008,1576.550000,4.9370E-008
1576.600000,-1.0240E-008,1576.600000,-1.0240E-008,1576.600000,-1.0240E-008
1576.650000,7.8470E-008,1576.650000,7.8470E-008,1576.650000,7.8470E-008
1576.700000,4.7830E-008,1576.700000,4.7830E-008,1576.700000,4.7830E-008
1576.750000,1.0160E-007,1576.750000,1.0160E-007,1576.750000,1.0160E-007
1576.800000,8.4270E-008,1576.800000,8.4270E-008,1576.800000,8.4270E-008
1576.850000,8.4990E-008,1576.850000,8.4990E-008,1576.850000,8.4990E-008
1576.900000,1.3460E-008,1576.900000,1.3460E-008,1576.900000,1.3460E-008
1576.950000,2.9770E-008,1576.950000,2.9770E-008,1576.950000,2.9770E-008
1577.000000,3.9410E-008,1577.000000,3.9410E-008,1577.000000,3.9410E-008
1577.050000,-2.5370E-009,1577.050000,-2.5370E-009,1577.050000,-2.5370E-009
1577.100000,7.7420E-008,1577.100000,7.7420E-008,1577.100000,7.7420E-008
1577.150000,5.5490E-008,1577.150000,5.5490E-008,1577.150000,5.5490E-008
1577.200000,6.6660E-008,1577.200000,6.6660E-008,1577.200000,6.6660E-008
1577.250000,2.0730E-008,1577.250000,2.0730E-008,1577.250000,2.0730E-008
1577.300000,8.3520E-009,1577.300000,8.3520E-009,1577.300000,8.3520E-009
1577.350000,-3.1220E-009,1577.350000,-3.1220E-009,1577.350000,-3.1220E-009
1577.400000,2.3970E-009,1577.400000,2.3970E-009,1577.400000,2.3970E-009
1577.450000,6.0750E-008,1577.450000,6.0750E-008,1577.450000,6.0750E-008
1577.500000,5.6850E-008,1577.500000,5.6850E-008,1577.500000,5.6850E-008
1577.550000,2.6630E-008,1577.550000,2.6630E-008,1577.550000,2.6630E-008
1577.600000,1.8190E-008,1577.600000,1.8190E-008,1577.600000,1.8190E-008
1577.650000,5.1860E-008,1577.650000,5.1860E-008,1577.650000,5.1860E-008
1577.700000,1.1430E-008,1577.700000,1.1430E-008,1577.700000,1.1430E-008
1577.750000,4.7520E-008,1577.750000,4.7520E-008,1577.750000,4.7520E-008
1577.800000,5.1940E-008,1577.800000,5.1940E-008,1577.800000,5.1940E-008
1577.850000,3.1820E-008,1577.850000,3.1820E-008,1577.850000,3.1820E-008
1577.900000,1.2360E-008,1577.900000,1.2360E-008,1577.900000,1.2360E-008
1577.950000,7.3880E-008,1577.950000,7.3880E-008,1577.950000,7.3880E-008
1578.000000,1.3310E-008,1578.000000,1.3310E-008,1578.000000,1.3310E-008
1578.050000,4.2350E-008,1578.050000,4.2350E-008,1578.050000,4.2350E-008
1578.100000,8.1310E-008,1578.100000,8.1310E-008,1578.100000,8.1310E-008
1578.150000,5.3030E-008,1578.150000,5.3030E-008,1578.150000,5.3030E-008
1578.200000,5.2510E-008,1578.200000,5.2510E-008,1578.200000,5.2510E-008
1578.250000,-1.3900E-009,1578.250000,-1.3900E-009,1578.250000,-1.3900E-009
1578.300000,3.2650E-008,1578.300000,3.2650E-008,1578.300000,3.2650E-008
1578.350000,5.6260E-008,1578.350000,5.6260E-008,1578.350000,5.6260E-008
1578.400000,1.3150E-008,1578.400000,1.3150E-008,1578.400000,1.3150E-008
1578.450000,6.5870E-008,1578.450000,6.5870E-008,1578.450000,6.5870E-008
1578.500000,4.9260E-008,1578.500000,4.9260E-008,1578.500000,4.9260E-008
1578.550000,3.8180E-008,1578.550000,3.8180E-008,1578.550000,3.8180E-008
1578.600000,1.2970E-008,1578.600000,1.2970E-008,1578.600000,1.2970E-008
1578.650000,4.6020E-008,1578.650000,4.6020E-008,1578.650000,4.6020E-008
1578.700000,6.2800E-008,1578.700000,6.2800E-008,1578.700000,6.2800E-008
1578.750000,4.4950E-008,1578.750000,4.4950E-008,1578.750000,4.4950E-008
1578.800000,5.8220E-008,1578.800000,5.8220E-008,1578.800000,5.8220E-008
1578.850000,6.6220E-008,1578.850000,6.6220E-008,1578.850000,6.6220E-008
1578.900000,7.0690E-008,1578.900000,7.0690E-008,1578.900000,7.0690E-008
1578.950000,1.2240E-008,1578.950000,1.2240E-008,1578.950000,1.2240E-008
1579.000000,4.6800E-008,1579.000000,4.6800E-008,1579.000000,4.6800E-008
1579.050000,2.6160E-008,1579.050000,2.6160E-008,1579.050000,2.6160E-008
1579.100000,4.4910E-010,1579.100000,4.4910E-010,1579.100000,4.4910E-010
1579.150000,8.6030E-008,1579.150000,8.6030E-008,1579.150000,8.6030E-008
1579.200000,5.1980E-008,1579.200000,5.1980E-008,1579.200000,5.1980E-008
1579.250000,5.5010E-008,1579.250000,5.5010E-008,1579.250000,5.5010E-008
1579.300000,2.3920E-008,1579.300000,2.3920E-008,1579.300000,2.3920E-008
1579.350000,-5.7260E-010,1579.350000,-5.7260E-010,1579.350000,-5.7260E-010
1579.400000,5.9130E-008,1579.400000,5.9130E-008,1579.400000,5.9130E-008
1579.450000,2.6800E-008,1579.450000,2.6800E-008,1579.450000,2.6800E-008
1579.500000,5.6980E-008,1579.500000,5.6980E-008,1579.500000,5.6980E-008
1579.550000,8.5220E-009,1579.550000,8.5220E-009,1579.550000,8.5220E-009
1579.600000,2.6260E-008,1579.600000,2.6260E-008,1579.600000,2.6260E-008
1579.650000,5.6890E-008,1579.650000,5.6890E-008,1579.650000,5.6890E-008
1579.700000,2.7530E-008,1579.700000,2.7530E-008,1579.700000,2.7530E-008
1579.750000,6.1890E-008,1579.750000,6.1890E-008,1579.750000,6.1890E-008
1579.800000,3.0590E-008,1579.800000,3.0590E-008,1579.800000,3.0590E-008
1579.850000,4.4820E-008,1579.850000,4.4820E-008,1579.850000,4.4820E-008
1579.900000,3.6910E-008,1579.900000,3.6910E-008,1579.900000,3.6910E-008
1579.950000,3.9890E-008,1579.950000,3.9890E-008,1579.950000,3.9890E-008
1580.000000,8.4220E-010,1580.000000,8.4220E-010,1580.000000,8.4220E-010
1580.050000,7.2360E-008,1580.050000,7.2360E-008,1580.050000,7.2360E-008
1580.100000,8.8010E-008,1580.100000,8.8010E-008,1580.100000,8.8010E-008
1580.150000,3.7020E-008,1580.150000,3.7020E-008,1580.150000,3.7020E-008
1580.200000,5.1030E-008,1580.200000,5.1030E-008,1580.200000,5.1030E-008
1580.250000,5.7320E-008,1580.250000,5.7320E-008,1580.250000,5.7320E-008
1580.300000,1.6440E-008,1580.300000,1.6440E-008,1580.300000,1.6440E-008
1580.350000,-3.2220E-009,1580.350000,-3.2220E-009,1580.350000,-3.2220E-009
1580.400000,-5.1090E-009,1580.400000,-5.1090E-009,1580.400000,-5.1090E-009
1580.450000,5.2720E-008,1580.450000,5.2720E-008,1580.450000,5.2720E-008
1580.500000,2.1210E-008,1580.500000,2.1210E-008,1580.500000,2.1210E-008
1580.550000,6.0800E-008,1580.550000,6.0800E-008,1580.550000,6.0800E-008
1580.600000,2.5690E-008,1580.600000,2.5690E-008,1580.600000,2.5690E-008
1580.650000,5.2680E-008,1580.650000,5.2680E-008,1580.650000,5.2680E-008
1580.700000,3.9080E-008,1580.700000,3.9080E-008,1580.700000,3.9080E-008
1580.750000,-4.8180E-010,1580.750000,-4.8180E-010,1580.750000,-4.8180E-010
1580.800000,3.9340E-008,1580.800000,3.9340E-008,1580.800000,3.9340E-008
1580.850000,1.1820E-008,1580.850000,1.1820E-008,1580.850000,1.1820E-008
1580.900000,7.1020E-008,1580.900000,7.1020E-008,1580.900000,7.1020E-008
1580.950000,4.8270E-008,1580.950000,4.8270E-008,1580.950000,4.8270E-008
1581.000000,5.8140E-008,1581.000000,5.8140E-008,1581.000000,5.8140E-008
1581.050000,5.5700E-008,1581.050000,5.5700E-008,1581.050000,5.5700E-008
1581.100000,2.4070E-008,1581.100000,2.4070E-008,1581.100000,2.4070E-008
1581.150000,6.5780E-008,1581.150000,6.5780E-008,1581.150000,6.5780E-008
1581.200000,3.4720E-008,1581.200000,3.4720E-008,1581.200000,3.4720E-008
1581.250000,7.7230E-008,1581.250000,7.7230E-008,1581.250000,7.7230E-008
1581.300000,4.4660E-008,1581.300000,4.4660E-008,1581.300000,4.4660E-008
1581.350000,1.4370E-008,1581.350000,1.4370E-008,1581.350000,1.4370E-008
1581.400000,3.2270E-008,1581.400000,3.2270E-008,1581.400000,3.2270E-008
1581.450000,3.0370E-008,1581.450000,3.0370E-008,1581.450000,3.0370E-008
1581.500000,6.3020E-009,1581.500000,6.3020E-009,1581.500000,6.3020E-009
1581.550000,-2.4570E-010,1581.550000,-2.4570E-010,1581.550000,-2.4570E-010
1581.600000,4.2710E-008,1581.600000,4.2710E-008,1581.600000,4.2710E-008
1581.650000,5.5810E-011,1581.650000,5.5810E-011,1581.650000,5.5810E-011
1581.700000,-2.9240E-009,1581.700000,-2.9240E-009,1581.700000,-2.9240E-009
1581.750000,9.3190E-008,1581.750000,9.3190E-008,1581.750000,9.3190E-008
1581.800000,3.1110E-008,1581.800000,3.1110E-008,1581.800000,3.1110E-008
1581.850000,2.0600E-008,1581.850000,2.0600E-008,1581.850000,2.0600E-008
1581.900000,4.0430E-008,1581.900000,4.0430E-008,1581.900000,4.0430E-008
1581.950000,4.7790E-008,1581.950000,4.7790E-008,1581.950000,4.7790E-008
1582.000000,2.4540E-008,1582.000000,2.4540E-008,1582.000000,2.4540E-008
1582.050000,3.3950E-008,1582.050000,3.3950E-008,1582.050000,3.3950E-008
1582.100000,1.6040E-008,1582.100000,1.6040E-008,1582.100000,1.6040E-008
1582.150000,-5.9040E-010,1582.150000,-5.9040E-010,1582.150000,-5.9040E-010
1582.200000,9.7940E-008,1582.200000,9.7940E-008,1582.200000,9.7940E-008
1582.250000,2.6520E-008,1582.250000,2.6520E-008,1582.250000,2.6520E-008
1582.300000,3.7510E-008,1582.300000,3.7510E-008,1582.300000,3.7510E-008
1582.350000,4.1060E-008,1582.350000,4.1060E-008,1582.350000,4.1060E-008
1582.400000,3.9330E-008,1582.400000,3.9330E-008,1582.400000,3.9330E-008
1582.450000,3.0780E-008,1582.450000,3.0780E-008,1582.450000,3.0780E-008
1582.500000,2.7680E-008,1582.500000,2.7680E-008,1582.500000,2.7680E-008
1582.550000,4.0940E-008,1582.550000,4.0940E-008,1582.550000,4.0940E-008
1582.600000,3.8720E-008,1582.600000,3.8720E-008,1582.600000,3.8720E-008
1582.650000,1.6970E-008,1582.650000,1.6970E-008,1582.650000,1.6970E-008
1582.700000,4.8440E-008,1582.700000,4.8440E-008,1582.700000,4.8440E-008
1582.750000,2.0710E-008,1582.750000,2.0710E-008,1582.750000,2.0710E-008
1582.800000,4.4370E-008,1582.800000,4.4370E-008,1582.800000,4.4370E-008
1582.850000,1.1520E-008,1582.850000,1.1520E-008,1582.850000,1.1520E-008
1582.900000,-1.6700E-008,1582.900000,-1.6700E-008,1582.900000,-1.6700E-008
1582.950000,1.7850E-010,1582.950000,1.7850E-010,1582.950000,1.7850E-010
1583.000000,5.7500E-008,1583.000000,5.7500E-008,1583.000000,5.7500E-008
1583.050000,9.2310E-009,1583.050000,9.2310E-009,1583.050000,9.2310E-009
1583.100000,-4.5320E-009,1583.100000,-4.5320E-009,1583.100000,-4.5320E-009
1583.150000,-1.2280E-010,1583.150000,-1.2280E-010,1583.150000,-1.2280E-010
1583.200000,7.8260E-008,1583.200000,7.8260E-008,1583.200000,7.8260E-008
1583.250000,5.3570E-008,1583.250000,5.3570E-008,1583.250000,5.3570E-008
1583.300000,9.7870E-008,1583.300000,9.7870E-008,1583.300000,9.7870E-008
1583.350000,4.8810E-008,1583.350000,4.8810E-008,1583.350000,4.8810E-008
1583.400000,1.7140E-008,1583.400000,1.7140E-008,1583.400000,1.7140E-008
1583.450000,1.8980E-008,1583.450000,1.8980E-008,1583.450000,1.8980E-008
1583.500000,4.1010E-008,1583.500000,4.1010E-008,1583.500000,4.1010E-008
1583.550000,-1.6940E-008,1583.550000,-1.6940E-008,1583.550000,-1.6940E-008
1583.600000,5.2330E-008,1583.600000,5.2330E-008,1583.600000,5.2330E-008
1583.650000,1.0520E-007,1583.650000,1.0520E-007,1583.650000,1.0520E-007
1583.700000,8.7880E-009,1583.700000,8.7880E-009,1583.700000,8.7880E-009
1583.750000,4.8370E-008,1583.750000,4.8370E-008,1583.750000,4.8370E-008
1583.800000,1.0170E-008,1583.800000,1.0170E-008,1583.800000,1.0170E-008
1583.850000,6.7870E-008,1583.850000,6.7870E-008,1583.850000,6.7870E-008
1583.900000,-1.9350E-008,1583.900000,-1.9350E-008,1583.900000,-1.9350E-008
1583.950000,6.6880E-008,1583.950000,6.6880E-008,1583.950000,6.6880E-008
1584.000000,1.5980E-007,1584.000000,1.5980E-007,1584.000000,1.5980E-007
1584.050000,-1.2650E-008,1584.050000,-1.2650E-008,1584.050000,-1.2650E-008
1584.100000,3.0400E-008,1584.100000,3.0400E-008,1584.100000,3.0400E-008
1584.150000,4.5810E-008,1584.150000,4.5810E-008,1584.150000,4.5810E-008
1584.200000,5.8680E-008,1584.200000,5.8680E-008,1584.200000,5.8680E-008
1584.250000,2.1480E-008,1584.250000,2.1480E-008,1584.250000,2.1480E-008
1584.300000,1.5970E-008,1584.300000,1.5970E-008,1584.300000,1.5970E-008
1584.350000,8.6680E-009,1584.350000,8.6680E-009,1584.350000,8.6680E-009
1584.400000,-4.7490E-009,1584.400000,-4.7490E-009,1584.400000,-4.7490E-009
1584.450000,1.9730E-008,1584.450000,1.9730E-008,1584.450000,1.9730E-008
1584.500000,2.2330E-008,1584.500000,2.2330E-008,1584.500000,2.2330E-008
1584.550000,6.3340E-008,1584.550000,6.3340E-008,1584.550000,6.3340E-008
1584.600000,-3.3680E-011,1584.600000,-3.3680E-011,1584.600000,-3.3680E-011
1584.650000,2.5610E-008,1584.650000,2.5610E-008,1584.650000,2.5610E-008
1584.700000,5.0970E-008,1584.700000,5.0970E-008,1584.700000,5.0970E-008
1584.750000,1.2210E-008,1584.750000,1.2210E-008,1584.750000,1.2210E-008
1584.800000,2.8190E-008,1584.800000,2.8190E-008,1584.800000,2.8190E-008
1584.850000,3.8020E-008,1584.850000,3.8020E-008,1584.850000,3.8020E-008
1584.900000,2.1070E-008,1584.900000,2.1070E-008,1584.900000,2.1070E-008
1584.950000,5.0820E-008,1584.950000,5.0820E-008,1584.950000,5.0820E-008
1585.000000,3.6170E-008,1585.000000,3.6170E-008,1585.000000,3.6170E-008
1585.050000,2.3760E-008,1585.050000,2.3760E-008,1585.050000,2.3760E-008
1585.100000,4.5630E-009,1585.100000,4.5630E-009,1585.100000,4.5630E-009
1585.150000,3.8580E-008,1585.150000,3.8580E-008,1585.150000,3.8580E-008
1585.200000,2.9450E-008,1585.200000,2.9450E-008,1585.200000,2.9450E-008
1585.250000,-1.4400E-008,1585.250000,-1.4400E-008,1585.250000,-1.4400E-008
1585.300000,9.0160E-008,1585.300000,9.0160E-008,1585.300000,9.0160E-008
1585.350000,3.8800E-009,1585.350000,3.8800E-009,1585.350000,3.8800E-009
1585.400000,9.1200E-008,1585.400000,9.1200E-008,1585.400000,9.1200E-008
1585.450000,5.2590E-008,1585.450000,5.2590E-008,1585.450000,5.2590E-008
1585.500000,3.8770E-008,1585.500000,3.8770E-008,1585.500000,3.8770E-008
1585.550000,1.8780E-008,1585.550000,1.8780E-008,1585.550000,1.8780E-008
1585.600000,1.1950E-008,1585.600000,1.1950E-008,1585.600000,1.1950E-008
1585.650000,8.2760E-008,1585.650000,8.2760E-008,1585.650000,8.2760E-008
1585.700000,1.1680E-008,1585.700000,1.1680E-008,1585.700000,1.1680E-008
1585.750000,2.7660E-008,1585.750000,2.7660E-008,1585.750000,2.7660E-008
1585.800000,9.7970E-010,1585.800000,9.7970E-010,1585.800000,9.7970E-010
1585.850000,2.6110E-008,1585.850000,2.6110E-008,1585.850000,2.6110E-008
1585.900000,3.6960E-008,1585.900000,3.6960E-008,1585.900000,3.6960E-008
1585.950000,2.4810E-008,1585.950000,2.4810E-008,1585.950000,2.4810E-008
1586.000000,2.0280E-010,1586.000000,2.0280E-010,1586.000000,2.0280E-010
1586.050000,-8.2060E-009,1586.050000,-8.2060E-009,1586.050000,-8.2060E-009
1586.100000,1.1830E-009,1586.100000,1.1830E-009,1586.100000,1.1830E-009
1586.150000,5.0180E-008,1586.150000,5.0180E-008,1586.150000,5.0180E-008
1586.200000,-1.4260E-008,1586.200000,-1.4260E-008,1586.200000,-1.4260E-008
1586.250000,9.9850E-008,1586.250000,9.9850E-008,1586.250000,9.9850E-008
1586.300000,5.5730E-008,1586.300000,5.5730E-008,1586.300000,5.5730E-008
1586.350000,1.6850E-008,1586.350000,1.6850E-008,1586.350000,1.6850E-008
1586.400000,1.8060E-008,1586.400000,1.8060E-008,1586.400000,1.8060E-008
1586.450000,2.3700E-008,1586.450000,2.3700E-008,1586.450000,2.3700E-008
1586.500000,2.4470E-008,1586.500000,2.4470E-008,1586.500000,2.4470E-008
1586.550000,3.4440E-008,1586.550000,3.4440E-008,1586.550000,3.4440E-008
1586.600000,1.6080E-008,1586.600000,1.6080E-008,1586.600000,1.6080E-008
1586.650000,4.8920E-008,1586.650000,4.8920E-008,1586.650000,4.8920E-008
1586.700000,3.7680E-009,1586.700000,3.7680E-009,1586.700000,3.7680E-009
1586.750000,3.2260E-008,1586.750000,3.2260E-008,1586.750000,3.2260E-008
1586.800000,1.6750E-008,1586.800000,1.6750E-008,1586.800000,1.6750E-008
1586.850000,4.3000E-008,1586.850000,4.3000E-008,1586.850000,4.3000E-008
1586.900000,1.3350E-008,1586.900000,1.3350E-008,1586.900000,1.3350E-008
1586.950000,-1.6110E-008,1586.950000,-1.6110E-008,1586.950000,-1.6110E-008
1587.000000,8.9870E-008,1587.000000,8.9870E-008,1587.000000,8.9870E-008
1587.050000,5.6360E-008,1587.050000,5.6360E-008,1587.050000,5.6360E-008
1587.100000,4.8280E-008,1587.100000,4.8280E-008,1587.100000,4.8280E-008
1587.150000,6.1620E-008,1587.150000,6.1620E-008,1587.150000,6.1620E-008
1587.200000,3.7270E-008,1587.200000,3.7270E-008,1587.200000,3.7270E-008
1587.250000,6.4620E-008,1587.250000,6.4620E-008,1587.250000,6.4620E-008
1587.300000,1.9500E-008,1587.300000,1.9500E-008,1587.300000,1.9500E-008
1587.350000,2.7330E-008,1587.350000,2.7330E-008,1587.350000,2.7330E-008
1587.400000,4.1170E-008,1587.400000,4.1170E-008,1587.400000,4.1170E-008
1587.450000,1.1890E-008,1587.450000,1.1890E-008,1587.450000,1.1890E-008
1587.500000,3.1770E-008,1587.500000,3.1770E-008,1587.500000,3.1770E-008
1587.550000,5.9710E-008,1587.550000,5.9710E-008,1587.550000,5.9710E-008
1587.600000,6.2430E-008,1587.600000,6.2430E-008,1587.600000,6.2430E-008
1587.650000,-5.0730E-009,1587.650000,-5.0730E-009,1587.650000,-5.0730E-009
1587.700000,2.3850E-008,1587.700000,2.3850E-008,1587.700000,2.3850E-008
1587.750000,9.6940E-010,1587.750000,9.6940E-010,1587.750000,9.6940E-010
1587.800000,2.1970E-009,1587.800000,2.1970E-009,1587.800000,2.1970E-009
