1571.300000,9.9760E-008,1571.300000,9.9760E-008,1571.300000,9.9760E-008
1571.350000,1.2700E-007,1571.350000,1.2700E-007,1571.350000,1.2700E-007
1571.400000,1.1690E-007,1571.400000,1.1690E-007,1571.400000,1.1690E-007
1571.450000,9.6240E-008,1571.450000,9.6240E-008,1571.450000,9.6240E-008
1571.500000,6.3930E-008,1571.500000,6.3930E-008,1571.500000,6.3930E-008
1571.550000,9.1690E-008,1571.550000,9.1690E-008,1571.550000,9.1690E-008
1571.600000,3.0500E-008,1571.600000,3.0500E-008,1571.600000,3.0500E-008
1571.650000,8.3610E-008,1571.650000,8.3610E-008,1571.650000,8.3610E-008
1571.700000,9.9110E-008,1571.700000,9.9110E-008,1571.700000,9.9110E-008
1571.750000,7.3810E-008,1571.750000,7.3810E-008,1571.750000,7.3810E-008
1571.800000,1.0040E-007,1571.800000,1.0040E-007,1571.800000,1.0040E-007
1571.850000,7.9680E-008,1571.850000,7.9680E-008,1571.850000,7.9680E-008
1571.900000,1.0540E-007,1571.900000,1.0540E-007,1571.900000,1.0540E-007
1571.950000,5.9460E-008,1571.950000,5.9460E-008,1571.950000,5.9460E-008
1572.000000,1.0580E-007,1572.000000,1.0580E-007,1572.000000,1.0580E-007
1572.050000,3.3370E-008,1572.050000,3.3370E-008,1572.050000,3.3370E-008
1572.100000,6.2050E-008,1572.100000,6.2050E-008,1572.100000,6.2050E-008
1572.150000,5.1590E-008,1572.150000,5.1590E-008,1572.150000,5.1590E-008
1572.200000,6.9930E-008,1572.200000,6.9930E-008,1572.200000,6.9930E-008
1572.250000,9.2490E-008,1572.250000,9.2490E-008,1572.250000,9.2490E-008
1572.300000,5.6270E-008,1572.300000,5.6270E-008,1572.300000,5.6270E-008
1572.350000,6.8110E-008,1572.350000,6.8110E-008,1572.350000,6.8110E-008
1572.400000,3.4770E-008,1572.400000,3.4770E-008,1572.400000,3.4770E-008
1572.450000,7.6480E-008,1572.450000,7.6480E-008,1572.450000,7.6480E-008
1572.500000,8.7760E-008,1572.500000,8.7760E-008,1572.500000,8.7760E-008
1572.550000,7.9460E-008,1572.550000,7.9460E-008,1572.550000,7.9460E-008
1572.600000,3.2880E-008,1572.600000,3.2880E-008,1572.600000,3.2880E-008
1572.650000,7.5560E-008,1572.650000,7.5560E-008,1572.650000,7.5560E-008
1572.700000,7.5130E-008,1572.700000,7.5130E-008,1572.700000,7.5130E-008
1572.750000,8.7230E-008,1572.750000,8.7230E-008,1572.750000,8.7230E-008
1572.800000,4.4330E-008,1572.800000,4.4330E-008,1572.800000,4.4330E-008
1572.850000,9.4840E-008,1572.850000,9.4840E-008,1572.850000,9.4840E-008
1572.900000,7.1340E-008,1572.900000,7.1340E-008,1572.900000,7.1340E-008
1572.950000,6.3050E-008,1572.950000,6.3050E-008,1572.950000,6.3050E-008
1573.000000,7.0260E-008,1573.000000,7.0260E-008,1573.000000,7.0260E-008
1573.050000,3.6870E-008,1573.050000,3.6870E-008,1573.050000,3.6870E-008
1573.100000,1.0300E-007,1573.100000,1.0300E-007,1573.100000,1.0300E-007
1573.150000,5.4300E-008,1573.150000,5.4300E-008,1573.150000,5.4300E-008
1573.200000,8.1280E-008,1573.200000,8.1280E-008,1573.200000,8.1280E-008
1573.250000,4.5720E-008,1573.250000,4.5720E-008,1573.250000,4.5720E-008
1573.300000,3.9980E-008,1573.300000,3.9980E-008,1573.300000,3.9980E-008
1573.350000,7.4790E-008,1573.350000,7.4790E-008,1573.350000,7.4790E-008
1573.400000,9.6710E-008,1573.400000,9.6710E-008,1573.400000,9.6710E-008
1573.450000,5.2350E-010,1573.450000,5.2350E-010,1573.450000,5.2350E-010
1573.500000,1.1500E-007,1573.500000,1.1500E-007,1573.500000,1.1500E-007
1573.550000,5.5080E-008,1573.550000,5.5080E-008,1573.550000,5.5080E-008
1573.600000,7.9970E-008,1573.600000,7.9970E-008,1573.600000,7.9970E-008
1573.650000,6.8050E-008,1573.650000,6.8050E-008,1573.650000,6.8050E-008
1573.700000,7.5320E-008,1573.700000,7.5320E-008,1573.700000,7.5320E-008
1573.750000,6.4540E-008,1573.750000,6.4540E-008,1573.750000,6.4540E-008
1573.800000,9.2770E-008,1573.800000,9.2770E-008,1573.800000,9.2770E-008
1573.850000,1.1340E-007,1573.850000,1.1340E-007,1573.850000,1.1340E-007
1573.900000,7.6250E-008,1573.900000,7.6250E-008,1573.900000,7.6250E-008
1573.950000,9.7850E-008,1573.950000,9.7850E-008,1573.950000,9.7850E-008
1574.000000,3.0760E-008,1574.000000,3.0760E-008,1574.000000,3.0760E-008
1574.050000,1.9990E-008,1574.050000,1.9990E-008,1574.050000,1.9990E-008
1574.100000,6.1210E-008,1574.100000,6.1210E-008,1574.100000,6.1210E-008
1574.150000,9.9910E-008,1574.150000,9.9910E-008,1574.150000,9.9910E-008
1574.200000,7.1300E-008,1574.200000,7.1300E-008,1574.200000,7.1300E-008
1574.250000,2.8020E-008,1574.250000,2.8020E-008,1574.250000,2.8020E-008
1574.300000,8.1690E-008,1574.300000,8.1690E-008,1574.300000,8.1690E-008
1574.350000,8.2900E-008,1574.350000,8.2900E-008,1574.350000,8.2900E-008
1574.400000,5.8220E-008,1574.400000,5.8220E-008,1574.400000,5.8220E-008
1574.450000,5.6750E-008,1574.450000,5.6750E-008,1574.450000,5.6750E-008
1574.500000,4.9720E-008,1574.500000,4.9720E-008,1574.500000,4.9720E-008
1574.550000,3.0650E-008,1574.550000,3.0650E-008,1574.550000,3.0650E-008
1574.600000,4.5820E-008,1574.600000,4.5820E-008,1574.600000,4.5820E-008
1574.650000,1.0720E-007,1574.650000,1.0720E-007,1574.650000,1.0720E-007
1574.700000,4.2390E-008,1574.700000,4.2390E-008,1574.700000,4.2390E-008
1574.750000,9.0160E-008,1574.750000,9.0160E-008,1574.750000,9.0160E-008
1574.800000,8.1280E-008,1574.800000,8.1280E-008,1574.800000,8.1280E-008
1574.850000,1.0180E-007,1574.850000,1.0180E-007,1574.850000,1.0180E-007
1574.900000,1.1180E-007,1574.900000,1.1180E-007,1574.900000,1.1180E-007
1574.950000,5.3330E-008,1574.950000,5.3330E-008,1574.950000,5.3330E-008
1575.000000,7.2950E-008,1575.000000,7.2950E-008,1575.000000,7.2950E-008
1575.050000,7.9900E-008,1575.050000,7.9900E-008,1575.050000,7.9900E-008
1575.100000,8.0860E-008,1575.100000,8.0860E-008,1575.100000,8.0860E-008
1575.150000,2.4630E-008,1575.150000,2.4630E-008,1575.150000,2.4630E-008
1575.200000,3.8280E-008,1575.200000,3.8280E-008,1575.200000,3.8280E-008
1575.250000,2.3880E-008,1575.250000,2.3880E-008,1575.250000,2.3880E-008
1575.300000,3.0060E-008,1575.300000,3.0060E-008,1575.300000,3.0060E-008
1575.350000,4.1670E-009,1575.350000,4.1670E-009,1575.350000,4.1670E-009
1575.400000,6.1460E-008,1575.400000,6.1460E-008,1575.400000,6.1460E-008
1575.450000,5.3990E-008,1575.450000,5.3990E-008,1575.450000,5.3990E-008
1575.500000,1.0870E-007,1575.500000,1.0870E-007,1575.500000,1.0870E-007
1575.550000,6.1700E-008,1575.550000,6.1700E-008,1575.550000,6.1700E-008
1575.600000,3.6660E-008,1575.600000,3.6660E-008,1575.600000,3.6660E-008
1575.650000,4.2230E-009,1575.650000,4.2230E-009,1575.650000,4.2230E-009
1575.700000,8.2140E-008,1575.700000,8.2140E-008,1575.700000,8.2140E-008
1575.750000,4.0710E-008,1575.750000,4.0710E-008,1575.750000,4.0710E-008
1575.800000,4.9620E-008,1575.800000,4.9620E-008,1575.800000,4.9620E-008
1575.850000,2.3450E-008,1575.850000,2.3450E-008,1575.850000,2.3450E-008
1575.900000,2.4960E-008,1575.900000,2.4960E-008,1575.900000,2.4960E-008
1575.950000,4.0330E-008,1575.950000,4.0330E-008,1575.950000,4.0330E-008
1576.000000,2.6370E-008,1576.000000,2.6370E-008,1576.000000,2.6370E-008
1576.050000,2.6990E-008,1576.050000,2.6990E-008,1576.050000,2.6990E-008
1576.100000,6.2510E-008,1576.100000,6.2510E-008,1576.100000,6.2510E-008
1576.150000,6.7760E-008,1576.150000,6.7760E-008,1576.150000,6.7760E-008
1576.200000,5.2820E-009,1576.200000,5.2820E-009,1576.200000,5.2820E-009
1576.250000,3.4980E-008,1576.250000,3.4980E-008,1576.250000,3.4980E-008
1576.300000,2.5790E-008,1576.300000,2.5790E-008,1576.300000,2.5790E-008
1576.350000,9.5580E-008,1576.350000,9.5580E-008,1576.350000,9.5580E-008
1576.400000,3.5760E-008,1576.400000,3.5760E-008,1576.400000,3.5760E-008
1576.450000,1.3260E-008,1576.450000,1.3260E-008,1576.450000,1.3260E-008
1576.500000,3.8820E-008,1576.500000,3.8820E-008,1576.500000,3.8820E-008
1576.550000,2.1040E-008,1576.550000,2.1040E-008,1576.550000,2.1040E-008
1576.600000,2.6020E-008,1576.600000,2.6020E-008,1576.600000,2.6020E-008
1576.650000,2.3290E-008,1576.650000,2.3290E-008,1576.650000,2.3290E-008
1576.700000,6.9970E-008,1576.700000,6.9970E-008,1576.700000,6.9970E-008
1576.750000,5.4140E-008,1576.750000,5.4140E-008,1576.750000,5.4140E-008
1576.800000,3.4790E-008,1576.800000,3.4790E-008,1576.800000,3.4790E-008
1576.850000,3.0160E-008,1576.850000,3.0160E-008,1576.850000,3.0160E-008
1576.900000,-1.5920E-008,1576.900000,-1.5920E-008,1576.900000,-1.5920E-008
1576.950000,-1.5550E-010,1576.950000,-1.5550E-010,1576.950000,-1.5550E-010
1577.000000,3.2460E-008,1577.000000,3.2460E-008,1577.000000,3.2460E-008
1577.050000,4.7210E-008,1577.050000,4.7210E-008,1577.050000,4.7210E-008
1577.100000,4.4080E-008,1577.100000,4.4080E-008,1577.100000,4.4080E-008
1577.150000,5.9550E-008,1577.150000,5.9550E-008,1577.150000,5.9550E-008
1577.200000,2.7590E-008,1577.200000,2.7590E-008,1577.200000,2.7590E-008
1577.250000,3.4620E-008,1577.250000,3.4620E-008,1577.250000,3.4620E-008
1577.300000,2.5170E-008,1577.300000,2.5170E-008,1577.300000,2.5170E-008
1577.350000,4.1060E-008,1577.350000,4.1060E-008,1577.350000,4.1060E-008
1577.400000,4.5120E-008,1577.400000,4.5120E-008,1577.400000,4.5120E-008
1577.450000,8.1260E-009,1577.450000,8.1260E-009,1577.450000,8.1260E-009
1577.500000,2.9190E-008,1577.500000,2.9190E-008,1577.500000,2.9190E-008
1577.550000,6.1710E-008,1577.550000,6.1710E-008,1577.550000,6.1710E-008
1577.600000,3.8230E-008,1577.600000,3.8230E-008,1577.600000,3.8230E-008
1577.650000,1.6620E-008,1577.650000,1.6620E-008,1577.650000,1.6620E-008
1577.700000,4.0700E-008,1577.700000,4.0700E-008,1577.700000,4.0700E-008
1577.750000,6.3080E-008,1577.750000,6.3080E-008,1577.750000,6.3080E-008
1577.800000,4.1740E-008,1577.800000,4.1740E-008,1577.800000,4.1740E-008
1577.850000,6.5690E-008,1577.850000,6.5690E-008,1577.850000,6.5690E-008
1577.900000,4.9010E-008,1577.900000,4.9010E-008,1577.900000,4.9010E-008
1577.950000,1.3570E-008,1577.950000,1.3570E-008,1577.950000,1.3570E-008
1578.000000,8.0690E-008,1578.000000,8.0690E-008,1578.000000,8.0690E-008
1578.050000,1.8920E-008,1578.050000,1.8920E-008,1578.050000,1.8920E-008
1578.100000,5.4500E-008,1578.100000,5.4500E-008,1578.100000,5.4500E-008
1578.150000,9.2800E-008,1578.150000,9.2800E-008,1578.150000,9.2800E-008
1578.200000,4.4230E-008,1578.200000,4.4230E-008,1578.200000,4.4230E-008
1578.250000,1.4230E-008,1578.250000,1.4230E-008,1578.250000,1.4230E-008
1578.300000,8.4670E-008,1578.300000,8.4670E-008,1578.300000,8.4670E-008
1578.350000,2.8630E-008,1578.350000,2.8630E-008,1578.350000,2.8630E-008
1578.400000,1.2440E-008,1578.400000,1.2440E-008,1578.400000,1.2440E-008
1578.450000,8.9920E-008,1578.450000,8.9920E-008,1578.450000,8.9920E-008
1578.500000,4.1340E-008,1578.500000,4.1340E-008,1578.500000,4.1340E-008
1578.550000,5.3960E-008,1578.550000,5.3960E-008,1578.550000,5.3960E-008
1578.600000,-2.0870E-008,1578.600000,-2.0870E-008,1578.600000,-2.0870E-008
1578.650000,1.4650E-008,1578.650000,1.4650E-008,1578.650000,1.4650E-008
1578.700000,3.8490E-008,1578.700000,3.8490E-008,1578.700000,3.8490E-008
1578.750000,3.0950E-008,1578.750000,3.0950E-008,1578.750000,3.0950E-008
1578.800000,3.1040E-008,1578.800000,3.1040E-008,1578.800000,3.1040E-008
1578.850000,1.2080E-008,1578.850000,1.2080E-008,1578.850000,1.2080E-008
1578.900000,1.5880E-008,1578.900000,1.5880E-008,1578.900000,1.5880E-008
1578.950000,1.8670E-008,1578.950000,1.8670E-008,1578.950000,1.8670E-008
1579.000000,-4.8610E-009,1579.000000,-4.8610E-009,1579.000000,-4.8610E-009
1579.050000,2.0280E-008,1579.050000,2.0280E-008,1579.050000,2.0280E-008
1579.100000,4.1610E-008,1579.100000,4.1610E-008,1579.100000,4.1610E-008
1579.150000,2.5920E-008,1579.150000,2.5920E-008,1579.150000,2.5920E-008
1579.200000,4.7450E-008,1579.200000,4.7450E-008,1579.200000,4.7450E-008
1579.250000,7.6920E-008,1579.250000,7.6920E-008,1579.250000,7.6920E-008
1579.300000,4.5850E-008,1579.300000,4.5850E-008,1579.300000,4.5850E-008
1579.350000,-7.6570E-009,1579.350000,-7.6570E-009,1579.350000,-7.6570E-009
1579.400000,2.2610E-008,1579.400000,2.2610E-008,1579.400000,2.2610E-008
1579.450000,2.9540E-008,1579.450000,2.9540E-008,1579.450000,2.9540E-008
1579.500000,6.8390E-008,1579.500000,6.8390E-008,1579.500000,6.8390E-008
1579.550000,5.6210E-008,1579.550000,5.6210E-008,1579.550000,5.6210E-008
1579.600000,-8.4660E-009,1579.600000,-8.4660E-009,1579.600000,-8.4660E-009
1579.650000,5.1010E-008,1579.650000,5.1010E-008,1579.650000,5.1010E-008
1579.700000,3.0310E-008,1579.700000,3.0310E-008,1579.700000,3.0310E-008
1579.750000,2.4700E-009,1579.750000,2.4700E-009,1579.750000,2.4700E-009
1579.800000,4.8400E-008,1579.800000,4.8400E-008,1579.800000,4.8400E-008
1579.850000,3.5570E-008,1579.850000,3.5570E-008,1579.850000,3.5570E-008
1579.900000,2.2330E-008,1579.900000,2.2330E-008,1579.900000,2.2330E-008
1579.950000,5.7800E-008,1579.950000,5.7800E-008,1579.950000,5.7800E-008
1580.000000,1.0580E-008,1580.000000,1.0580E-008,1580.000000,1.0580E-008
1580.050000,9.0330E-008,1580.050000,9.0330E-008,1580.050000,9.0330E-008
1580.100000,4.8290E-008,1580.100000,4.8290E-008,1580.100000,4.8290E-008
1580.150000,4.3460E-008,1580.150000,4.3460E-008,1580.150000,4.3460E-008
1580.200000,5.8740E-008,1580.200000,5.8740E-008,1580.200000,5.8740E-008
1580.250000,3.6450E-008,1580.250000,3.6450E-008,1580.250000,3.6450E-008
1580.300000,6.8150E-008,1580.300000,6.8150E-008,1580.300000,6.8150E-008
1580.350000,5.8020E-008,1580.350000,5.8020E-008,1580.350000,5.8020E-008
1580.400000,-1.2010E-009,1580.400000,-1.2010E-009,1580.400000,-1.2010E-009
1580.450000,3.5790E-008,1580.450000,3.5790E-008,1580.450000,3.5790E-008
1580.500000,1.8970E-008,1580.500000,1.8970E-008,1580.500000,1.8970E-008
1580.550000,-1.7830E-009,1580.550000,-1.7830E-009,1580.550000,-1.7830E-009
1580.600000,1.1820E-008,1580.600000,1.1820E-008,1580.600000,1.1820E-008
1580.650000,3.1820E-008,1580.650000,3.1820E-008,1580.650000,3.1820E-008
1580.700000,-4.8740E-009,1580.700000,-4.8740E-009,1580.700000,-4.8740E-009
1580.750000,3.9340E-008,1580.750000,3.9340E-008,1580.750000,3.9340E-008
1580.800000,5.7510E-008,1580.800000,5.7510E-008,1580.800000,5.7510E-008
1580.850000,3.6110E-008,1580.850000,3.6110E-008,1580.850000,3.6110E-008
1580.900000,-3.3240E-009,1580.900000,-3.3240E-009,1580.900000,-3.3240E-009
1580.950000,2.7260E-008,1580.950000,2.7260E-008,1580.950000,2.7260E-008
1581.000000,9.3450E-008,1581.000000,9.3450E-008,1581.000000,9.3450E-008
1581.050000,4.5950E-008,1581.050000,4.5950E-008,1581.050000,4.5950E-008
1581.100000,5.5890E-008,1581.100000,5.5890E-008,1581.100000,5.5890E-008
1581.150000,1.0000E-007,1581.150000,1.0000E-007,1581.150000,1.0000E-007
1581.200000,1.3410E-008,1581.200000,1.3410E-008,1581.200000,1.3410E-008
1581.250000,4.0140E-008,1581.250000,4.0140E-008,1581.250000,4.0140E-008
1581.300000,7.3340E-008,1581.300000,7.3340E-008,1581.300000,7.3340E-008
1581.350000,4.8770E-008,1581.350000,4.8770E-008,1581.350000,4.8770E-008
1581.400000,7.3860E-008,1581.400000,7.3860E-008,1581.400000,7.3860E-008
1581.450000,3.7210E-008,1581.450000,3.7210E-008,1581.450000,3.7210E-008
1581.500000,1.8230E-008,1581.500000,1.8230E-008,1581.500000,1.8230E-008
1581.550000,5.3000E-008,1581.550000,5.3000E-008,1581.550000,5.3000E-008
1581.600000,3.6710E-008,1581.600000,3.6710E-008,1581.600000,3.6710E-008
1581.650000,1.6310E-008,1581.650000,1.6310E-008,1581.650000,1.6310E-008
1581.700000,5.2890E-008,1581.700000,5.2890E-008,1581.700000,5.2890E-008
1581.750000,8.3180E-008,1581.750000,8.3180E-008,1581.750000,8.3180E-008
1581.800000,6.2560E-008,1581.800000,6.2560E-008,1581.800000,6.2560E-008
1581.850000,4.9920E-008,1581.850000,4.9920E-008,1581.850000,4.9920E-008
1581.900000,4.0530E-008,1581.900000,4.0530E-008,1581.900000,4.0530E-008
1581.950000,2.8170E-008,1581.950000,2.8170E-008,1581.950000,2.8170E-008
1582.000000,5.0400E-008,1582.000000,5.0400E-008,1582.000000,5.0400E-008
1582.050000,6.3300E-008,1582.050000,6.3300E-008,1582.050000,6.3300E-008
1582.100000,8.9910E-008,1582.100000,8.9910E-008,1582.100000,8.9910E-008
1582.150000,3.9440E-008,1582.150000,3.9440E-008,1582.150000,3.9440E-008
1582.200000,6.6130E-008,1582.200000,6.6130E-008,1582.200000,6.6130E-008
1582.250000,6.5050E-009,1582.250000,6.5050E-009,1582.250000,6.5050E-009
1582.300000,3.4860E-008,1582.300000,3.4860E-008,1582.300000,3.4860E-008
1582.350000,1.9560E-008,1582.350000,1.9560E-008,1582.350000,1.9560E-008
1582.400000,5.7050E-008,1582.400000,5.7050E-008,1582.400000,5.7050E-008
1582.450000,4.9370E-008,1582.450000,4.9370E-008,1582.450000,4.9370E-008
1582.500000,-2.9400E-009,1582.500000,-2.9400E-009,1582.500000,-2.9400E-009
1582.550000,7.1510E-009,1582.550000,7.1510E-009,1582.550000,7.1510E-009
1582.600000,3.8800E-008,1582.600000,3.8800E-008,1582.600000,3.8800E-008
1582.650000,2.1410E-008,1582.650000,2.1410E-008,1582.650000,2.1410E-008
1582.700000,5.8820E-008,1582.700000,5.8820E-008,1582.700000,5.8820E-008
1582.750000,3.4960E-008,1582.750000,3.4960E-008,1582.750000,3.4960E-008
1582.800000,2.4860E-008,1582.800000,2.4860E-008,1582.800000,2.4860E-008
1582.850000,4.9150E-008,1582.850000,4.9150E-008,1582.850000,4.9150E-008
1582.900000,6.1990E-008,1582.900000,6.1990E-008,1582.900000,6.1990E-008
1582.950000,3.6780E-008,1582.950000,3.6780E-008,1582.950000,3.6780E-008
1583.000000,5.5810E-011,1583.000000,5.5810E-011,1583.000000,5.5810E-011
1583.050000,-1.4810E-008,1583.050000,-1.4810E-008,1583.050000,-1.4810E-008
1583.100000,6.0480E-008,1583.100000,6.0480E-008,1583.100000,6.0480E-008
1583.150000,-3.1280E-010,1583.150000,-3.1280E-010,1583.150000,-3.1280E-010
1583.200000,4.5490E-008,1583.200000,4.5490E-008,1583.200000,4.5490E-008
1583.250000,-3.9890E-009,1583.250000,-3.9890E-009,1583.250000,-3.9890E-009
1583.300000,2.3060E-008,1583.300000,2.3060E-008,1583.300000,2.3060E-008
1583.350000,3.8030E-008,1583.350000,3.8030E-008,1583.350000,3.8030E-008
1583.400000,5.6400E-008,1583.400000,5.6400E-008,1583.400000,5.6400E-008
1583.450000,2.0360E-008,1583.450000,2.0360E-008,1583.450000,2.0360E-008
1583.500000,3.9630E-008,1583.500000,3.9630E-008,1583.500000,3.9630E-008
1583.550000,6.2860E-008,1583.550000,6.2860E-008,1583.550000,6.2860E-008
1583.600000,3.6060E-008,1583.600000,3.6060E-008,1583.600000,3.6060E-008
1583.650000,7.3560E-008,1583.650000,7.3560E-008,1583.650000,7.3560E-008
1583.700000,2.0070E-008,1583.700000,2.0070E-008,1583.700000,2.0070E-008
1583.750000,5.8680E-008,1583.750000,5.8680E-008,1583.750000,5.8680E-008
1583.800000,3.6850E-008,1583.800000,3.6850E-008,1583.800000,3.6850E-008
1583.850000,4.9810E-008,1583.850000,4.9810E-008,1583.850000,4.9810E-008
1583.900000,6.7770E-008,1583.900000,6.7770E-008,1583.900000,6.7770E-008
1583.950000,4.1830E-008,1583.950000,4.1830E-008,1583.950000,4.1830E-008
1584.000000,3.9880E-008,1584.000000,3.9880E-008,1584.000000,3.9880E-008
1584.050000,9.7260E-008,1584.050000,9.7260E-008,1584.050000,9.7260E-008
1584.100000,8.4760E-008,1584.100000,8.4760E-008,1584.100000,8.4760E-008
1584.150000,-5.3390E-009,1584.150000,-5.3390E-009,1584.150000,-5.3390E-009
1584.200000,2.3430E-008,1584.200000,2.3430E-008,1584.200000,2.3430E-008
1584.250000,4.6300E-008,1584.250000,4.6300E-008,1584.250000,4.6300E-008
1584.300000,6.1780E-008,1584.300000,6.1780E-008,1584.300000,6.1780E-008
1584.350000,6.2880E-008,1584.350000,6.2880E-008,1584.350000,6.2880E-008
1584.400000,4.4240E-008,1584.400000,4.4240E-008,1584.400000,4.4240E-008
1584.450000,4.8920E-008,1584.450000,4.8920E-008,1584.450000,4.8920E-008
1584.500000,1.6250E-008,1584.500000,1.6250E-008,1584.500000,1.6250E-008
1584.550000,1.0550E-008,1584.550000,1.0550E-008,1584.550000,1.0550E-008
1584.600000,-6.7480E-009,1584.600000,-6.7480E-009,1584.600000,-6.7480E-009
1584.650000,1.8740E-008,1584.650000,1.8740E-008,1584.650000,1.8740E-008
1584.700000,-6.1690E-009,1584.700000,-6.1690E-009,1584.700000,-6.1690E-009
1584.750000,3.8580E-008,1584.750000,3.8580E-008,1584.750000,3.8580E-008
1584.800000,1.7520E-008,1584.800000,1.7520E-008,1584.800000,1.7520E-008
1584.850000,3.6190E-008,1584.850000,3.6190E-008,1584.850000,3.6190E-008
1584.900000,3.8740E-008,1584.900000,3.8740E-008,1584.900000,3.8740E-008
1584.950000,4.0080E-008,1584.950000,4.0080E-008,1584.950000,4.0080E-008
1585.000000,3.1410E-008,1585.000000,3.1410E-008,1585.000000,3.1410E-008
1585.050000,1.2680E-008,1585.050000,1.2680E-008,1585.050000,1.2680E-008
1585.100000,4.5740E-009,1585.100000,4.5740E-009,1585.100000,4.5740E-009
1585.150000,1.8050E-008,1585.150000,1.8050E-008,1585.150000,1.8050E-008
1585.200000,1.0390E-007,1585.200000,1.0390E-007,1585.200000,1.0390E-007
1585.250000,5.9490E-008,1585.250000,5.9490E-008,1585.250000,5.9490E-008
1585.300000,-1.2920E-008,1585.300000,-1.2920E-008,1585.300000,-1.2920E-008
1585.350000,4.3880E-008,1585.350000,4.3880E-008,1585.350000,4.3880E-008
1585.400000,5.0220E-008,1585.400000,5.0220E-008,1585.400000,5.0220E-008
1585.450000,3.0050E-008,1585.450000,3.0050E-008,1585.450000,3.0050E-008
1585.500000,4.5750E-008,1585.500000,4.5750E-008,1585.500000,4.5750E-008
1585.550000,9.8220E-008,1585.550000,9.8220E-008,1585.550000,9.8220E-008
1585.600000,4.4620E-008,1585.600000,4.4620E-008,1585.600000,4.4620E-008
1585.650000,1.3960E-009,1585.650000,1.3960E-009,1585.650000,1.3960E-009
1585.700000,4.5380E-008,1585.700000,4.5380E-008,1585.700000,4.5380E-008
1585.750000,9.1110E-009,1585.750000,9.1110E-009,1585.750000,9.1110E-009
1585.800000,-8.1640E-009,1585.800000,-8.1640E-009,1585.800000,-8.1640E-009
1585.850000,3.1150E-008,1585.850000,3.1150E-008,1585.850000,3.1150E-008
1585.900000,1.3670E-008,1585.900000,1.3670E-008,1585.900000,1.3670E-008
1585.950000,7.4210E-009,1585.950000,7.4210E-009,1585.950000,7.4210E-009
1586.000000,5.0590E-008,1586.000000,5.0590E-008,1586.000000,5.0590E-008
1586.050000,-2.9420E-009,1586.050000,-2.9420E-009,1586.050000,-2.9420E-009
1586.100000,2.9860E-008,1586.100000,2.9860E-008,1586.100000,2.9860E-008
1586.150000,3.2620E-008,1586.150000,3.2620E-008,1586.150000,3.2620E-008
1586.200000,2.2480E-008,1586.200000,2.2480E-008,1586.200000,2.2480E-008
1586.250000,6.2000E-010,1586.250000,6.2000E-010,1586.250000,6.2000E-010
1586.300000,5.6430E-008,1586.300000,5.6430E-008,1586.300000,5.6430E-008
1586.350000,-5.0490E-009,1586.350000,-5.0490E-009,1586.350000,-5.0490E-009
1586.400000,3.7230E-008,1586.400000,3.7230E-008,1586.400000,3.7230E-008
1586.450000,1.1030E-008,1586.450000,1.1030E-008,1586.450000,1.1030E-008
1586.500000,3.9740E-008,1586.500000,3.9740E-008,1586.500000,3.9740E-008
1586.550000,3.1390E-008,1586.550000,3.1390E-008,1586.550000,3.1390E-008
1586.600000,5.9580E-008,1586.600000,5.9580E-008,1586.600000,5.9580E-008
1586.650000,7.4470E-010,1586.650000,7.4470E-010,1586.650000,7.4470E-010
1586.700000,3.2140E-008,1586.700000,3.2140E-008,1586.700000,3.2140E-008
1586.750000,9.9860E-009,1586.750000,9.9860E-009,1586.750000,9.9860E-009
1586.800000,4.5320E-008,1586.800000,4.5320E-008,1586.800000,4.5320E-008
1586.850000,8.2290E-009,1586.850000,8.2290E-009,1586.850000,8.2290E-009
1586.900000,-2.7100E-008,1586.900000,-2.7100E-008,1586.900000,-2.7100E-008
1586.950000,1.0470E-009,1586.950000,1.0470E-009,1586.950000,1.0470E-009
1587.000000,-1.5610E-008,1587.000000,-1.5610E-008,1587.000000,-1.5610E-008
1587.050000,5.8720E-008,1587.050000,5.8720E-008,1587.050000,5.8720E-008
1587.100000,4.4590E-008,1587.100000,4.4590E-008,1587.100000,4.4590E-008
1587.150000,2.0280E-008,1587.150000,2.0280E-008,1587.150000,2.0280E-008
1587.200000,1.1020E-008,1587.200000,1.1020E-008,1587.200000,1.1020E-008
1587.250000,2.5010E-008,1587.250000,2.5010E-008,1587.250000,2.5010E-008
1587.300000,3.6340E-008,1587.300000,3.6340E-008,1587.300000,3.6340E-008
1587.350000,1.5540E-008,1587.350000,1.5540E-008,1587.350000,1.5540E-008
1587.400000,2.6660E-008,1587.400000,2.6660E-008,1587.400000,2.6660E-008
1587.450000,5.4800E-008,1587.450000,5.4800E-008,1587.450000,5.4800E-008
1587.500000,2.0400E-008,1587.500000,2.0400E-008,1587.500000,2.0400E-008
1587.550000,6.6500E-009,1587.550000,6.6500E-009,1587.550000,6.6500E-009
1587.600000,-3.3930E-008,1587.600000,-3.3930E-008,1587.600000,-3.3930E-008
1587.650000,2.2170E-008,1587.650000,2.2170E-008,1587.650000,2.2170E-008
1587.700000,4.2730E-008,1587.700000,4.2730E-008,1587.700000,4.2730E-008
1587.750000,2.7890E-008,1587.750000,2.7890E-008,1587.750000,2.7890E-008
1587.800000,3.7730E-008,1587.800000,3.7730E-008,1587.800000,3.7730E-008
