1571.450000,1.2840E-004,1571.450000,1.2840E-004,1571.450000,1.2840E-004
1571.500000,1.2900E-004,1571.500000,1.2900E-004,1571.500000,1.2900E-004
1571.550000,1.2820E-004,1571.550000,1.2820E-004,1571.550000,1.2820E-004
1571.600000,1.2790E-004,1571.600000,1.2790E-004,1571.600000,1.2790E-004
1571.650000,1.2730E-004,1571.650000,1.2730E-004,1571.650000,1.2730E-004
1571.700000,1.2680E-004,1571.700000,1.2680E-004,1571.700000,1.2680E-004
1571.750000,1.2690E-004,1571.750000,1.2690E-004,1571.750000,1.2690E-004
1571.800000,1.2640E-004,1571.800000,1.2640E-004,1571.800000,1.2640E-004
1571.850000,1.2510E-004,1571.850000,1.2510E-004,1571.850000,1.2510E-004
1571.900000,1.2310E-004,1571.900000,1.2310E-004,1571.900000,1.2310E-004
1571.950000,1.2180E-004,1571.950000,1.2180E-004,1571.950000,1.2180E-004
1572.000000,1.2100E-004,1572.000000,1.2100E-004,1572.000000,1.2100E-004
1572.050000,1.1900E-004,1572.050000,1.1900E-004,1572.050000,1.1900E-004
1572.100000,1.1610E-004,1572.100000,1.1610E-004,1572.100000,1.1610E-004
1572.150000,1.1370E-004,1572.150000,1.1370E-004,1572.150000,1.1370E-004
1572.200000,1.1130E-004,1572.200000,1.1130E-004,1572.200000,1.1130E-004
1572.250000,1.0940E-004,1572.250000,1.0940E-004,1572.250000,1.0940E-004
1572.300000,1.0700E-004,1572.300000,1.0700E-004,1572.300000,1.0700E-004
1572.350000,1.0440E-004,1572.350000,1.0440E-004,1572.350000,1.0440E-004
1572.400000,1.0110E-004,1572.400000,1.0110E-004,1572.400000,1.0110E-004
1572.450000,9.8230E-005,1572.450000,9.8230E-005,1572.450000,9.8230E-005
1572.500000,9.5180E-005,1572.500000,9.5180E-005,1572.500000,9.5180E-005
1572.550000,9.2380E-005,1572.550000,9.2380E-005,1572.550000,9.2380E-005
1572.600000,8.9280E-005,1572.600000,8.9280E-005,1572.600000,8.9280E-005
1572.650000,8.6030E-005,1572.650000,8.6030E-005,1572.650000,8.6030E-005
1572.700000,8.2530E-005,1572.700000,8.2530E-005,1572.700000,8.2530E-005
1572.750000,7.9430E-005,1572.750000,7.9430E-005,1572.750000,7.9430E-005
1572.800000,7.6300E-005,1572.800000,7.6300E-005,1572.800000,7.6300E-005
1572.850000,7.3230E-005,1572.850000,7.3230E-005,1572.850000,7.3230E-005
1572.900000,7.0480E-005,1572.900000,7.0480E-005,1572.900000,7.0480E-005
1572.950000,6.7140E-005,1572.950000,6.7140E-005,1572.950000,6.7140E-005
1573.000000,6.4450E-005,1573.000000,6.4450E-005,1573.000000,6.4450E-005
1573.050000,6.1450E-005,1573.050000,6.1450E-005,1573.050000,6.1450E-005
1573.100000,5.9090E-005,1573.100000,5.9090E-005,1573.100000,5.9090E-005
1573.150000,5.6710E-005,1573.150000,5.6710E-005,1573.150000,5.6710E-005
1573.200000,5.3810E-005,1573.200000,5.3810E-005,1573.200000,5.3810E-005
1573.250000,5.1290E-005,1573.250000,5.1290E-005,1573.250000,5.1290E-005
1573.300000,4.8830E-005,1573.300000,4.8830E-005,1573.300000,4.8830E-005
1573.350000,4.6990E-005,1573.350000,4.6990E-005,1573.350000,4.6990E-005
1573.400000,4.4740E-005,1573.400000,4.4740E-005,1573.400000,4.4740E-005
1573.450000,4.3070E-005,1573.450000,4.3070E-005,1573.450000,4.3070E-005
1573.500000,4.0870E-005,1573.500000,4.0870E-005,1573.500000,4.0870E-005
1573.550000,3.8810E-005,1573.550000,3.8810E-005,1573.550000,3.8810E-005
1573.600000,3.7250E-005,1573.600000,3.7250E-005,1573.600000,3.7250E-005
1573.650000,3.5830E-005,1573.650000,3.5830E-005,1573.650000,3.5830E-005
1573.700000,3.4260E-005,1573.700000,3.4260E-005,1573.700000,3.4260E-005
1573.750000,3.2730E-005,1573.750000,3.2730E-005,1573.750000,3.2730E-005
1573.800000,3.1100E-005,1573.800000,3.1100E-005,1573.800000,3.1100E-005
1573.850000,2.9870E-005,1573.850000,2.9870E-005,1573.850000,2.9870E-005
1573.900000,2.8860E-005,1573.900000,2.8860E-005,1573.900000,2.8860E-005
1573.950000,2.7420E-005,1573.950000,2.7420E-005,1573.950000,2.7420E-005
1574.000000,2.6540E-005,1574.000000,2.6540E-005,1574.000000,2.6540E-005
1574.050000,2.5410E-005,1574.050000,2.5410E-005,1574.050000,2.5410E-005
1574.100000,2.4230E-005,1574.100000,2.4230E-005,1574.100000,2.4230E-005
1574.150000,2.3110E-005,1574.150000,2.3110E-005,1574.150000,2.3110E-005
1574.200000,2.2450E-005,1574.200000,2.2450E-005,1574.200000,2.2450E-005
1574.250000,2.1780E-005,1574.250000,2.1780E-005,1574.250000,2.1780E-005
1574.300000,2.0840E-005,1574.300000,2.0840E-005,1574.300000,2.0840E-005
1574.350000,1.9950E-005,1574.350000,1.9950E-005,1574.350000,1.9950E-005
1574.400000,1.9320E-005,1574.400000,1.9320E-005,1574.400000,1.9320E-005
1574.450000,1.8720E-005,1574.450000,1.8720E-005,1574.450000,1.8720E-005
1574.500000,1.7890E-005,1574.500000,1.7890E-005,1574.500000,1.7890E-005
1574.550000,1.7290E-005,1574.550000,1.7290E-005,1574.550000,1.7290E-005
1574.600000,1.6810E-005,1574.600000,1.6810E-005,1574.600000,1.6810E-005
1574.650000,1.6210E-005,1574.650000,1.6210E-005,1574.650000,1.6210E-005
1574.700000,1.5680E-005,1574.700000,1.5680E-005,1574.700000,1.5680E-005
1574.750000,1.5230E-005,1574.750000,1.5230E-005,1574.750000,1.5230E-005
1574.800000,1.4780E-005,1574.800000,1.4780E-005,1574.800000,1.4780E-005
1574.850000,1.4200E-005,1574.850000,1.4200E-005,1574.850000,1.4200E-005
1574.900000,1.3680E-005,1574.900000,1.3680E-005,1574.900000,1.3680E-005
1574.950000,1.3270E-005,1574.950000,1.3270E-005,1574.950000,1.3270E-005
1575.000000,1.2980E-005,1575.000000,1.2980E-005,1575.000000,1.2980E-005
1575.050000,1.2640E-005,1575.050000,1.2640E-005,1575.050000,1.2640E-005
1575.100000,1.2170E-005,1575.100000,1.2170E-005,1575.100000,1.2170E-005
1575.150000,1.1820E-005,1575.150000,1.1820E-005,1575.150000,1.1820E-005
1575.200000,1.1740E-005,1575.200000,1.1740E-005,1575.200000,1.1740E-005
1575.250000,1.1250E-005,1575.250000,1.1250E-005,1575.250000,1.1250E-005
1575.300000,1.0980E-005,1575.300000,1.0980E-005,1575.300000,1.0980E-005
1575.350000,1.0700E-005,1575.350000,1.0700E-005,1575.350000,1.0700E-005
1575.400000,1.0320E-005,1575.400000,1.0320E-005,1575.400000,1.0320E-005
1575.450000,1.0220E-005,1575.450000,1.0220E-005,1575.450000,1.0220E-005
1575.500000,1.0030E-005,1575.500000,1.0030E-005,1575.500000,1.0030E-005
1575.550000,9.8880E-006,1575.550000,9.8880E-006,1575.550000,9.8880E-006
1575.600000,9.6170E-006,1575.600000,9.6170E-006,1575.600000,9.6170E-006
1575.650000,9.3530E-006,1575.650000,9.3530E-006,1575.650000,9.3530E-006
1575.700000,9.0720E-006,1575.700000,9.0720E-006,1575.700000,9.0720E-006
1575.750000,8.9100E-006,1575.750000,8.9100E-006,1575.750000,8.9100E-006
1575.800000,8.6570E-006,1575.800000,8.6570E-006,1575.800000,8.6570E-006
1575.850000,8.6070E-006,1575.850000,8.6070E-006,1575.850000,8.6070E-006
1575.900000,8.4540E-006,1575.900000,8.4540E-006,1575.900000,8.4540E-006
1575.950000,8.1300E-006,1575.950000,8.1300E-006,1575.950000,8.1300E-006
1576.000000,8.0060E-006,1576.000000,8.0060E-006,1576.000000,8.0060E-006
1576.050000,7.8800E-006,1576.050000,7.8800E-006,1576.050000,7.8800E-006
1576.100000,7.7750E-006,1576.100000,7.7750E-006,1576.100000,7.7750E-006
1576.150000,7.6550E-006,1576.150000,7.6550E-006,1576.150000,7.6550E-006
1576.200000,7.4690E-006,1576.200000,7.4690E-006,1576.200000,7.4690E-006
1576.250000,7.3370E-006,1576.250000,7.3370E-006,1576.250000,7.3370E-006
1576.300000,7.2020E-006,1576.300000,7.2020E-006,1576.300000,7.2020E-006
1576.350000,7.0650E-006,1576.350000,7.0650E-006,1576.350000,7.0650E-006
1576.400000,6.8810E-006,1576.400000,6.8810E-006,1576.400000,6.8810E-006
1576.450000,6.7900E-006,1576.450000,6.7900E-006,1576.450000,6.7900E-006
1576.500000,6.6640E-006,1576.500000,6.6640E-006,1576.500000,6.6640E-006
1576.550000,6.6270E-006,1576.550000,6.6270E-006,1576.550000,6.6270E-006
1576.600000,6.5040E-006,1576.600000,6.5040E-006,1576.600000,6.5040E-006
1576.650000,6.3360E-006,1576.650000,6.3360E-006,1576.650000,6.3360E-006
1576.700000,6.4060E-006,1576.700000,6.4060E-006,1576.700000,6.4060E-006
1576.750000,6.1960E-006,1576.750000,6.1960E-006,1576.750000,6.1960E-006
1576.800000,6.1870E-006,1576.800000,6.1870E-006,1576.800000,6.1870E-006
1576.850000,6.0230E-006,1576.850000,6.0230E-006,1576.850000,6.0230E-006
1576.900000,6.0700E-006,1576.900000,6.0700E-006,1576.900000,6.0700E-006
1576.950000,5.9730E-006,1576.950000,5.9730E-006,1576.950000,5.9730E-006
1577.000000,5.9280E-006,1577.000000,5.9280E-006,1577.000000,5.9280E-006
1577.050000,5.8260E-006,1577.050000,5.8260E-006,1577.050000,5.8260E-006
1577.100000,5.7840E-006,1577.100000,5.7840E-006,1577.100000,5.7840E-006
1577.150000,5.6820E-006,1577.150000,5.6820E-006,1577.150000,5.6820E-006
1577.200000,5.5420E-006,1577.200000,5.5420E-006,1577.200000,5.5420E-006
1577.250000,5.4790E-006,1577.250000,5.4790E-006,1577.250000,5.4790E-006
1577.300000,5.5370E-006,1577.300000,5.5370E-006,1577.300000,5.5370E-006
1577.350000,5.4480E-006,1577.350000,5.4480E-006,1577.350000,5.4480E-006
1577.400000,5.3710E-006,1577.400000,5.3710E-006,1577.400000,5.3710E-006
1577.450000,5.3150E-006,1577.450000,5.3150E-006,1577.450000,5.3150E-006
1577.500000,5.2740E-006,1577.500000,5.2740E-006,1577.500000,5.2740E-006
1577.550000,5.1850E-006,1577.550000,5.1850E-006,1577.550000,5.1850E-006
1577.600000,5.0610E-006,1577.600000,5.0610E-006,1577.600000,5.0610E-006
1577.650000,4.9980E-006,1577.650000,4.9980E-006,1577.650000,4.9980E-006
1577.700000,4.9750E-006,1577.700000,4.9750E-006,1577.700000,4.9750E-006
1577.750000,4.9180E-006,1577.750000,4.9180E-006,1577.750000,4.9180E-006
1577.800000,5.0000E-006,1577.800000,5.0000E-006,1577.800000,5.0000E-006
1577.850000,4.8560E-006,1577.850000,4.8560E-006,1577.850000,4.8560E-006
1577.900000,4.8500E-006,1577.900000,4.8500E-006,1577.900000,4.8500E-006
1577.950000,4.7670E-006,1577.950000,4.7670E-006,1577.950000,4.7670E-006
1578.000000,4.7500E-006,1578.000000,4.7500E-006,1578.000000,4.7500E-006
1578.050000,4.7310E-006,1578.050000,4.7310E-006,1578.050000,4.7310E-006
1578.100000,4.7000E-006,1578.100000,4.7000E-006,1578.100000,4.7000E-006
1578.150000,4.5040E-006,1578.150000,4.5040E-006,1578.150000,4.5040E-006
1578.200000,4.5920E-006,1578.200000,4.5920E-006,1578.200000,4.5920E-006
1578.250000,4.5030E-006,1578.250000,4.5030E-006,1578.250000,4.5030E-006
1578.300000,4.5800E-006,1578.300000,4.5800E-006,1578.300000,4.5800E-006
1578.350000,4.5500E-006,1578.350000,4.5500E-006,1578.350000,4.5500E-006
1578.400000,4.4840E-006,1578.400000,4.4840E-006,1578.400000,4.4840E-006
1578.450000,4.4820E-006,1578.450000,4.4820E-006,1578.450000,4.4820E-006
1578.500000,4.3680E-006,1578.500000,4.3680E-006,1578.500000,4.3680E-006
1578.550000,4.4110E-006,1578.550000,4.4110E-006,1578.550000,4.4110E-006
1578.600000,4.2790E-006,1578.600000,4.2790E-006,1578.600000,4.2790E-006
1578.650000,4.4210E-006,1578.650000,4.4210E-006,1578.650000,4.4210E-006
1578.700000,4.3030E-006,1578.700000,4.3030E-006,1578.700000,4.3030E-006
1578.750000,4.2930E-006,1578.750000,4.2930E-006,1578.750000,4.2930E-006
1578.800000,4.1540E-006,1578.800000,4.1540E-006,1578.800000,4.1540E-006
1578.850000,4.2440E-006,1578.850000,4.2440E-006,1578.850000,4.2440E-006
1578.900000,4.1170E-006,1578.900000,4.1170E-006,1578.900000,4.1170E-006
1578.950000,4.1840E-006,1578.950000,4.1840E-006,1578.950000,4.1840E-006
1579.000000,4.0690E-006,1579.000000,4.0690E-006,1579.000000,4.0690E-006
1579.050000,4.1050E-006,1579.050000,4.1050E-006,1579.050000,4.1050E-006
1579.100000,4.1880E-006,1579.100000,4.1880E-006,1579.100000,4.1880E-006
1579.150000,4.0760E-006,1579.150000,4.0760E-006,1579.150000,4.0760E-006
1579.200000,4.1570E-006,1579.200000,4.1570E-006,1579.200000,4.1570E-006
1579.250000,4.0570E-006,1579.250000,4.0570E-006,1579.250000,4.0570E-006
1579.300000,4.0520E-006,1579.300000,4.0520E-006,1579.300000,4.0520E-006
1579.350000,4.0650E-006,1579.350000,4.0650E-006,1579.350000,4.0650E-006
1579.400000,4.1130E-006,1579.400000,4.1130E-006,1579.400000,4.1130E-006
1579.450000,4.1760E-006,1579.450000,4.1760E-006,1579.450000,4.1760E-006
1579.500000,4.1420E-006,1579.500000,4.1420E-006,1579.500000,4.1420E-006
1579.550000,4.0210E-006,1579.550000,4.0210E-006,1579.550000,4.0210E-006
1579.600000,4.0070E-006,1579.600000,4.0070E-006,1579.600000,4.0070E-006
1579.650000,4.0770E-006,1579.650000,4.0770E-006,1579.650000,4.0770E-006
1579.700000,4.1510E-006,1579.700000,4.1510E-006,1579.700000,4.1510E-006
1579.750000,4.1470E-006,1579.750000,4.1470E-006,1579.750000,4.1470E-006
1579.800000,4.0580E-006,1579.800000,4.0580E-006,1579.800000,4.0580E-006
1579.850000,4.1270E-006,1579.850000,4.1270E-006,1579.850000,4.1270E-006
1579.900000,4.2460E-006,1579.900000,4.2460E-006,1579.900000,4.2460E-006
1579.950000,4.1010E-006,1579.950000,4.1010E-006,1579.950000,4.1010E-006
1580.000000,4.1560E-006,1580.000000,4.1560E-006,1580.000000,4.1560E-006
1580.050000,4.1020E-006,1580.050000,4.1020E-006,1580.050000,4.1020E-006
1580.100000,4.2320E-006,1580.100000,4.2320E-006,1580.100000,4.2320E-006
1580.150000,4.1880E-006,1580.150000,4.1880E-006,1580.150000,4.1880E-006
1580.200000,4.2210E-006,1580.200000,4.2210E-006,1580.200000,4.2210E-006
1580.250000,4.3120E-006,1580.250000,4.3120E-006,1580.250000,4.3120E-006
1580.300000,4.3110E-006,1580.300000,4.3110E-006,1580.300000,4.3110E-006
1580.350000,4.2630E-006,1580.350000,4.2630E-006,1580.350000,4.2630E-006
1580.400000,4.3870E-006,1580.400000,4.3870E-006,1580.400000,4.3870E-006
1580.450000,4.4120E-006,1580.450000,4.4120E-006,1580.450000,4.4120E-006
1580.500000,4.4990E-006,1580.500000,4.4990E-006,1580.500000,4.4990E-006
1580.550000,4.3790E-006,1580.550000,4.3790E-006,1580.550000,4.3790E-006
1580.600000,4.5250E-006,1580.600000,4.5250E-006,1580.600000,4.5250E-006
1580.650000,4.7170E-006,1580.650000,4.7170E-006,1580.650000,4.7170E-006
1580.700000,4.5680E-006,1580.700000,4.5680E-006,1580.700000,4.5680E-006
1580.750000,4.6390E-006,1580.750000,4.6390E-006,1580.750000,4.6390E-006
1580.800000,4.7790E-006,1580.800000,4.7790E-006,1580.800000,4.7790E-006
1580.850000,4.8110E-006,1580.850000,4.8110E-006,1580.850000,4.8110E-006
1580.900000,4.8240E-006,1580.900000,4.8240E-006,1580.900000,4.8240E-006
1580.950000,4.9300E-006,1580.950000,4.9300E-006,1580.950000,4.9300E-006
1581.000000,5.0070E-006,1581.000000,5.0070E-006,1581.000000,5.0070E-006
1581.050000,5.0970E-006,1581.050000,5.0970E-006,1581.050000,5.0970E-006
1581.100000,5.2020E-006,1581.100000,5.2020E-006,1581.100000,5.2020E-006
1581.150000,5.2660E-006,1581.150000,5.2660E-006,1581.150000,5.2660E-006
1581.200000,5.2920E-006,1581.200000,5.2920E-006,1581.200000,5.2920E-006
1581.250000,5.3470E-006,1581.250000,5.3470E-006,1581.250000,5.3470E-006
1581.300000,5.4940E-006,1581.300000,5.4940E-006,1581.300000,5.4940E-006
1581.350000,5.5790E-006,1581.350000,5.5790E-006,1581.350000,5.5790E-006
1581.400000,5.6570E-006,1581.400000,5.6570E-006,1581.400000,5.6570E-006
1581.450000,5.7500E-006,1581.450000,5.7500E-006,1581.450000,5.7500E-006
1581.500000,5.7470E-006,1581.500000,5.7470E-006,1581.500000,5.7470E-006
1581.550000,5.8410E-006,1581.550000,5.8410E-006,1581.550000,5.8410E-006
1581.600000,5.9530E-006,1581.600000,5.9530E-006,1581.600000,5.9530E-006
1581.650000,5.8550E-006,1581.650000,5.8550E-006,1581.650000,5.8550E-006
1581.700000,5.9320E-006,1581.700000,5.9320E-006,1581.700000,5.9320E-006
1581.750000,6.0050E-006,1581.750000,6.0050E-006,1581.750000,6.0050E-006
1581.800000,6.1460E-006,1581.800000,6.1460E-006,1581.800000,6.1460E-006
1581.850000,6.2150E-006,1581.850000,6.2150E-006,1581.850000,6.2150E-006
1581.900000,6.1650E-006,1581.900000,6.1650E-006,1581.900000,6.1650E-006
1581.950000,6.2620E-006,1581.950000,6.2620E-006,1581.950000,6.2620E-006
1582.000000,6.2750E-006,1582.000000,6.2750E-006,1582.000000,6.2750E-006
1582.050000,6.2290E-006,1582.050000,6.2290E-006,1582.050000,6.2290E-006
1582.100000,6.1590E-006,1582.100000,6.1590E-006,1582.100000,6.1590E-006
1582.150000,6.1280E-006,1582.150000,6.1280E-006,1582.150000,6.1280E-006
1582.200000,6.2230E-006,1582.200000,6.2230E-006,1582.200000,6.2230E-006
1582.250000,6.2160E-006,1582.250000,6.2160E-006,1582.250000,6.2160E-006
1582.300000,6.0730E-006,1582.300000,6.0730E-006,1582.300000,6.0730E-006
1582.350000,5.8760E-006,1582.350000,5.8760E-006,1582.350000,5.8760E-006
1582.400000,5.7690E-006,1582.400000,5.7690E-006,1582.400000,5.7690E-006
1582.450000,5.7320E-006,1582.450000,5.7320E-006,1582.450000,5.7320E-006
1582.500000,5.6350E-006,1582.500000,5.6350E-006,1582.500000,5.6350E-006
1582.550000,5.4550E-006,1582.550000,5.4550E-006,1582.550000,5.4550E-006
1582.600000,5.2470E-006,1582.600000,5.2470E-006,1582.600000,5.2470E-006
1582.650000,5.0890E-006,1582.650000,5.0890E-006,1582.650000,5.0890E-006
1582.700000,5.0760E-006,1582.700000,5.0760E-006,1582.700000,5.0760E-006
1582.750000,4.9180E-006,1582.750000,4.9180E-006,1582.750000,4.9180E-006
1582.800000,4.6720E-006,1582.800000,4.6720E-006,1582.800000,4.6720E-006
1582.850000,4.4360E-006,1582.850000,4.4360E-006,1582.850000,4.4360E-006
1582.900000,4.3060E-006,1582.900000,4.3060E-006,1582.900000,4.3060E-006
1582.950000,4.0190E-006,1582.950000,4.0190E-006,1582.950000,4.0190E-006
1583.000000,4.0020E-006,1583.000000,4.0020E-006,1583.000000,4.0020E-006
1583.050000,3.6900E-006,1583.050000,3.6900E-006,1583.050000,3.6900E-006
1583.100000,3.5970E-006,1583.100000,3.5970E-006,1583.100000,3.5970E-006
1583.150000,3.2940E-006,1583.150000,3.2940E-006,1583.150000,3.2940E-006
1583.200000,3.1280E-006,1583.200000,3.1280E-006,1583.200000,3.1280E-006
1583.250000,2.9390E-006,1583.250000,2.9390E-006,1583.250000,2.9390E-006
1583.300000,2.7390E-006,1583.300000,2.7390E-006,1583.300000,2.7390E-006
1583.350000,2.6960E-006,1583.350000,2.6960E-006,1583.350000,2.6960E-006
1583.400000,2.4660E-006,1583.400000,2.4660E-006,1583.400000,2.4660E-006
1583.450000,2.3900E-006,1583.450000,2.3900E-006,1583.450000,2.3900E-006
1583.500000,2.1780E-006,1583.500000,2.1780E-006,1583.500000,2.1780E-006
1583.550000,2.0340E-006,1583.550000,2.0340E-006,1583.550000,2.0340E-006
1583.600000,1.9970E-006,1583.600000,1.9970E-006,1583.600000,1.9970E-006
1583.650000,1.7860E-006,1583.650000,1.7860E-006,1583.650000,1.7860E-006
1583.700000,1.6650E-006,1583.700000,1.6650E-006,1583.700000,1.6650E-006
1583.750000,1.5570E-006,1583.750000,1.5570E-006,1583.750000,1.5570E-006
1583.800000,1.5060E-006,1583.800000,1.5060E-006,1583.800000,1.5060E-006
1583.850000,1.4170E-006,1583.850000,1.4170E-006,1583.850000,1.4170E-006
1583.900000,1.3470E-006,1583.900000,1.3470E-006,1583.900000,1.3470E-006
1583.950000,1.2730E-006,1583.950000,1.2730E-006,1583.950000,1.2730E-006
1584.000000,1.2080E-006,1584.000000,1.2080E-006,1584.000000,1.2080E-006
1584.050000,1.0990E-006,1584.050000,1.0990E-006,1584.050000,1.0990E-006
1584.100000,1.0080E-006,1584.100000,1.0080E-006,1584.100000,1.0080E-006
1584.150000,1.0520E-006,1584.150000,1.0520E-006,1584.150000,1.0520E-006
1584.200000,7.8160E-007,1584.200000,7.8160E-007,1584.200000,7.8160E-007
1584.250000,8.5140E-007,1584.250000,8.5140E-007,1584.250000,8.5140E-007
1584.300000,7.8960E-007,1584.300000,7.8960E-007,1584.300000,7.8960E-007
1584.350000,6.6820E-007,1584.350000,6.6820E-007,1584.350000,6.6820E-007
1584.400000,7.0840E-007,1584.400000,7.0840E-007,1584.400000,7.0840E-007
1584.450000,6.3940E-007,1584.450000,6.3940E-007,1584.450000,6.3940E-007
1584.500000,5.8600E-007,1584.500000,5.8600E-007,1584.500000,5.8600E-007
1584.550000,6.2300E-007,1584.550000,6.2300E-007,1584.550000,6.2300E-007
1584.600000,6.2090E-007,1584.600000,6.2090E-007,1584.600000,6.2090E-007
1584.650000,4.8010E-007,1584.650000,4.8010E-007,1584.650000,4.8010E-007
1584.700000,6.6510E-007,1584.700000,6.6510E-007,1584.700000,6.6510E-007
1584.750000,6.3250E-007,1584.750000,6.3250E-007,1584.750000,6.3250E-007
1584.800000,6.5500E-007,1584.800000,6.5500E-007,1584.800000,6.5500E-007
1584.850000,5.6030E-007,1584.850000,5.6030E-007,1584.850000,5.6030E-007
1584.900000,5.2890E-007,1584.900000,5.2890E-007,1584.900000,5.2890E-007
1584.950000,5.3150E-007,1584.950000,5.3150E-007,1584.950000,5.3150E-007
1585.000000,5.6740E-007,1585.000000,5.6740E-007,1585.000000,5.6740E-007
1585.050000,4.9450E-007,1585.050000,4.9450E-007,1585.050000,4.9450E-007
1585.100000,5.0150E-007,1585.100000,5.0150E-007,1585.100000,5.0150E-007
1585.150000,4.9660E-007,1585.150000,4.9660E-007,1585.150000,4.9660E-007
1585.200000,4.9460E-007,1585.200000,4.9460E-007,1585.200000,4.9460E-007
1585.250000,4.1450E-007,1585.250000,4.1450E-007,1585.250000,4.1450E-007
1585.300000,4.5680E-007,1585.300000,4.5680E-007,1585.300000,4.5680E-007
1585.350000,4.5850E-007,1585.350000,4.5850E-007,1585.350000,4.5850E-007
1585.400000,4.3940E-007,1585.400000,4.3940E-007,1585.400000,4.3940E-007
1585.450000,3.9220E-007,1585.450000,3.9220E-007,1585.450000,3.9220E-007
1585.500000,3.9450E-007,1585.500000,3.9450E-007,1585.500000,3.9450E-007
1585.550000,3.8000E-007,1585.550000,3.8000E-007,1585.550000,3.8000E-007
1585.600000,3.7110E-007,1585.600000,3.7110E-007,1585.600000,3.7110E-007
1585.650000,3.5690E-007,1585.650000,3.5690E-007,1585.650000,3.5690E-007
1585.700000,3.7090E-007,1585.700000,3.7090E-007,1585.700000,3.7090E-007
1585.750000,2.9690E-007,1585.750000,2.9690E-007,1585.750000,2.9690E-007
1585.800000,3.2870E-007,1585.800000,3.2870E-007,1585.800000,3.2870E-007
1585.850000,2.9200E-007,1585.850000,2.9200E-007,1585.850000,2.9200E-007
1585.900000,3.5820E-007,1585.900000,3.5820E-007,1585.900000,3.5820E-007
1585.950000,2.6250E-007,1585.950000,2.6250E-007,1585.950000,2.6250E-007
1586.000000,3.0810E-007,1586.000000,3.0810E-007,1586.000000,3.0810E-007
1586.050000,2.9090E-007,1586.050000,2.9090E-007,1586.050000,2.9090E-007
1586.100000,3.0130E-007,1586.100000,3.0130E-007,1586.100000,3.0130E-007
1586.150000,3.1400E-007,1586.150000,3.1400E-007,1586.150000,3.1400E-007
1586.200000,3.4450E-007,1586.200000,3.4450E-007,1586.200000,3.4450E-007
1586.250000,2.8210E-007,1586.250000,2.8210E-007,1586.250000,2.8210E-007
1586.300000,2.4590E-007,1586.300000,2.4590E-007,1586.300000,2.4590E-007
1586.350000,2.7930E-007,1586.350000,2.7930E-007,1586.350000,2.7930E-007
1586.400000,2.3510E-007,1586.400000,2.3510E-007,1586.400000,2.3510E-007
1586.450000,2.6590E-007,1586.450000,2.6590E-007,1586.450000,2.6590E-007
1586.500000,2.0640E-007,1586.500000,2.0640E-007,1586.500000,2.0640E-007
1586.550000,2.4000E-007,1586.550000,2.4000E-007,1586.550000,2.4000E-007
1586.600000,2.8880E-007,1586.600000,2.8880E-007,1586.600000,2.8880E-007
1586.650000,2.2730E-007,1586.650000,2.2730E-007,1586.650000,2.2730E-007
1586.700000,2.1110E-007,1586.700000,2.1110E-007,1586.700000,2.1110E-007
1586.750000,1.9570E-007,1586.750000,1.9570E-007,1586.750000,1.9570E-007
1586.800000,2.3030E-007,1586.800000,2.3030E-007,1586.800000,2.3030E-007
1586.850000,2.3310E-007,1586.850000,2.3310E-007,1586.850000,2.3310E-007
1586.900000,1.9720E-007,1586.900000,1.9720E-007,1586.900000,1.9720E-007
1586.950000,2.6210E-007,1586.950000,2.6210E-007,1586.950000,2.6210E-007
1587.000000,2.1600E-007,1587.000000,2.1600E-007,1587.000000,2.1600E-007
1587.050000,2.5000E-007,1587.050000,2.5000E-007,1587.050000,2.5000E-007
1587.100000,2.2330E-007,1587.100000,2.2330E-007,1587.100000,2.2330E-007
1587.150000,2.6830E-007,1587.150000,2.6830E-007,1587.150000,2.6830E-007
1587.200000,2.6440E-007,1587.200000,2.6440E-007,1587.200000,2.6440E-007
1587.250000,1.6600E-007,1587.250000,1.6600E-007,1587.250000,1.6600E-007
1587.300000,2.0950E-007,1587.300000,2.0950E-007,1587.300000,2.0950E-007
1587.350000,2.1750E-007,1587.350000,2.1750E-007,1587.350000,2.1750E-007
1587.400000,2.2760E-007,1587.400000,2.2760E-007,1587.400000,2.2760E-007
1587.450000,1.9330E-007,1587.450000,1.9330E-007,1587.450000,1.9330E-007
1587.500000,2.2860E-007,1587.500000,2.2860E-007,1587.500000,2.2860E-007
1587.550000,2.3980E-007,1587.550000,2.3980E-007,1587.550000,2.3980E-007
1587.600000,3.2090E-007,1587.600000,3.2090E-007,1587.600000,3.2090E-007
1587.650000,2.2740E-007,1587.650000,2.2740E-007,1587.650000,2.2740E-007
1587.700000,2.1580E-007,1587.700000,2.1580E-007,1587.700000,2.1580E-007
1587.750000,2.8350E-007,1587.750000,2.8350E-007,1587.750000,2.8350E-007
1587.800000,2.4060E-007,1587.800000,2.4060E-007,1587.800000,2.4060E-007
1587.850000,2.4260E-007,1587.850000,2.4260E-007,1587.850000,2.4260E-007
1587.900000,2.6450E-007,1587.900000,2.6450E-007,1587.900000,2.6450E-007
1587.950000,2.7080E-007,1587.950000,2.7080E-007,1587.950000,2.7080E-007
1588.000000,2.6170E-007,1588.000000,2.6170E-007,1588.000000,2.6170E-007
1588.050000,2.4920E-007,1588.050000,2.4920E-007,1588.050000,2.4920E-007
