1571.300000,1.0570E-007,1571.300000,1.0570E-007,1571.300000,1.0570E-007
1571.350000,6.0450E-008,1571.350000,6.0450E-008,1571.350000,6.0450E-008
1571.400000,7.6000E-008,1571.400000,7.6000E-008,1571.400000,7.6000E-008
1571.450000,8.0210E-008,1571.450000,8.0210E-008,1571.450000,8.0210E-008
1571.500000,4.2780E-008,1571.500000,4.2780E-008,1571.500000,4.2780E-008
1571.550000,1.0210E-007,1571.550000,1.0210E-007,1571.550000,1.0210E-007
1571.600000,7.7240E-008,1571.600000,7.7240E-008,1571.600000,7.7240E-008
1571.650000,1.2310E-007,1571.650000,1.2310E-007,1571.650000,1.2310E-007
1571.700000,8.9220E-008,1571.700000,8.9220E-008,1571.700000,8.9220E-008
1571.750000,8.7230E-008,1571.750000,8.7230E-008,1571.750000,8.7230E-008
1571.800000,1.2190E-007,1571.800000,1.2190E-007,1571.800000,1.2190E-007
1571.850000,4.3920E-008,1571.850000,4.3920E-008,1571.850000,4.3920E-008
1571.900000,9.6860E-008,1571.900000,9.6860E-008,1571.900000,9.6860E-008
1571.950000,7.3660E-008,1571.950000,7.3660E-008,1571.950000,7.3660E-008
1572.000000,8.2120E-008,1572.000000,8.2120E-008,1572.000000,8.2120E-008
1572.050000,1.6340E-007,1572.050000,1.6340E-007,1572.050000,1.6340E-007
1572.100000,7.9630E-008,1572.100000,7.9630E-008,1572.100000,7.9630E-008
1572.150000,7.4900E-008,1572.150000,7.4900E-008,1572.150000,7.4900E-008
1572.200000,7.0920E-008,1572.200000,7.0920E-008,1572.200000,7.0920E-008
1572.250000,6.3740E-008,1572.250000,6.3740E-008,1572.250000,6.3740E-008
1572.300000,7.1430E-008,1572.300000,7.1430E-008,1572.300000,7.1430E-008
1572.350000,1.1730E-007,1572.350000,1.1730E-007,1572.350000,1.1730E-007
1572.400000,5.6790E-008,1572.400000,5.6790E-008,1572.400000,5.6790E-008
1572.450000,5.9210E-008,1572.450000,5.9210E-008,1572.450000,5.9210E-008
1572.500000,6.8380E-008,1572.500000,6.8380E-008,1572.500000,6.8380E-008
1572.550000,7.8680E-008,1572.550000,7.8680E-008,1572.550000,7.8680E-008
1572.600000,6.6460E-008,1572.600000,6.6460E-008,1572.600000,6.6460E-008
1572.650000,1.0050E-007,1572.650000,1.0050E-007,1572.650000,1.0050E-007
1572.700000,5.6240E-008,1572.700000,5.6240E-008,1572.700000,5.6240E-008
1572.750000,7.5450E-008,1572.750000,7.5450E-008,1572.750000,7.5450E-008
1572.800000,7.2070E-008,1572.800000,7.2070E-008,1572.800000,7.2070E-008
1572.850000,7.4030E-008,1572.850000,7.4030E-008,1572.850000,7.4030E-008
1572.900000,1.1000E-007,1572.900000,1.1000E-007,1572.900000,1.1000E-007
1572.950000,1.9620E-008,1572.950000,1.9620E-008,1572.950000,1.9620E-008
1573.000000,6.3810E-008,1573.000000,6.3810E-008,1573.000000,6.3810E-008
1573.050000,7.9460E-008,1573.050000,7.9460E-008,1573.050000,7.9460E-008
1573.100000,5.5340E-008,1573.100000,5.5340E-008,1573.100000,5.5340E-008
1573.150000,1.1030E-007,1573.150000,1.1030E-007,1573.150000,1.1030E-007
1573.200000,8.9860E-008,1573.200000,8.9860E-008,1573.200000,8.9860E-008
1573.250000,5.9320E-008,1573.250000,5.9320E-008,1573.250000,5.9320E-008
1573.300000,3.4670E-008,1573.300000,3.4670E-008,1573.300000,3.4670E-008
1573.350000,6.7690E-008,1573.350000,6.7690E-008,1573.350000,6.7690E-008
1573.400000,1.0090E-007,1573.400000,1.0090E-007,1573.400000,1.0090E-007
1573.450000,9.0780E-008,1573.450000,9.0780E-008,1573.450000,9.0780E-008
1573.500000,7.5270E-008,1573.500000,7.5270E-008,1573.500000,7.5270E-008
1573.550000,7.6520E-008,1573.550000,7.6520E-008,1573.550000,7.6520E-008
1573.600000,9.1230E-008,1573.600000,9.1230E-008,1573.600000,9.1230E-008
1573.650000,4.6780E-008,1573.650000,4.6780E-008,1573.650000,4.6780E-008
1573.700000,4.3600E-008,1573.700000,4.3600E-008,1573.700000,4.3600E-008
1573.750000,7.6500E-008,1573.750000,7.6500E-008,1573.750000,7.6500E-008
1573.800000,9.2620E-008,1573.800000,9.2620E-008,1573.800000,9.2620E-008
1573.850000,5.5270E-008,1573.850000,5.5270E-008,1573.850000,5.5270E-008
1573.900000,3.9660E-008,1573.900000,3.9660E-008,1573.900000,3.9660E-008
1573.950000,2.8160E-008,1573.950000,2.8160E-008,1573.950000,2.8160E-008
1574.000000,6.7120E-008,1574.000000,6.7120E-008,1574.000000,6.7120E-008
1574.050000,3.6070E-008,1574.050000,3.6070E-008,1574.050000,3.6070E-008
1574.100000,8.7610E-008,1574.100000,8.7610E-008,1574.100000,8.7610E-008
1574.150000,2.9020E-008,1574.150000,2.9020E-008,1574.150000,2.9020E-008
1574.200000,5.6500E-008,1574.200000,5.6500E-008,1574.200000,5.6500E-008
1574.250000,8.0120E-008,1574.250000,8.0120E-008,1574.250000,8.0120E-008
1574.300000,6.8860E-008,1574.300000,6.8860E-008,1574.300000,6.8860E-008
1574.350000,3.0430E-008,1574.350000,3.0430E-008,1574.350000,3.0430E-008
1574.400000,5.4070E-008,1574.400000,5.4070E-008,1574.400000,5.4070E-008
1574.450000,4.2170E-008,1574.450000,4.2170E-008,1574.450000,4.2170E-008
1574.500000,7.4260E-008,1574.500000,7.4260E-008,1574.500000,7.4260E-008
1574.550000,6.5560E-008,1574.550000,6.5560E-008,1574.550000,6.5560E-008
1574.600000,6.1060E-008,1574.600000,6.1060E-008,1574.600000,6.1060E-008
1574.650000,8.5530E-008,1574.650000,8.5530E-008,1574.650000,8.5530E-008
1574.700000,6.2850E-008,1574.700000,6.2850E-008,1574.700000,6.2850E-008
1574.750000,1.0890E-007,1574.750000,1.0890E-007,1574.750000,1.0890E-007
1574.800000,8.5510E-008,1574.800000,8.5510E-008,1574.800000,8.5510E-008
1574.850000,5.8940E-008,1574.850000,5.8940E-008,1574.850000,5.8940E-008
1574.900000,1.7890E-008,1574.900000,1.7890E-008,1574.900000,1.7890E-008
1574.950000,3.7350E-008,1574.950000,3.7350E-008,1574.950000,3.7350E-008
1575.000000,3.2890E-008,1575.000000,3.2890E-008,1575.000000,3.2890E-008
1575.050000,1.3450E-008,1575.050000,1.3450E-008,1575.050000,1.3450E-008
1575.100000,2.5020E-008,1575.100000,2.5020E-008,1575.100000,2.5020E-008
1575.150000,5.7260E-008,1575.150000,5.7260E-008,1575.150000,5.7260E-008
1575.200000,6.3290E-008,1575.200000,6.3290E-008,1575.200000,6.3290E-008
1575.250000,6.5040E-008,1575.250000,6.5040E-008,1575.250000,6.5040E-008
1575.300000,2.2560E-008,1575.300000,2.2560E-008,1575.300000,2.2560E-008
1575.350000,6.2230E-008,1575.350000,6.2230E-008,1575.350000,6.2230E-008
1575.400000,8.1330E-008,1575.400000,8.1330E-008,1575.400000,8.1330E-008
1575.450000,4.3060E-008,1575.450000,4.3060E-008,1575.450000,4.3060E-008
1575.500000,5.0130E-008,1575.500000,5.0130E-008,1575.500000,5.0130E-008
1575.550000,2.8450E-008,1575.550000,2.8450E-008,1575.550000,2.8450E-008
1575.600000,8.9480E-008,1575.600000,8.9480E-008,1575.600000,8.9480E-008
1575.650000,1.0020E-007,1575.650000,1.0020E-007,1575.650000,1.0020E-007
1575.700000,6.9510E-008,1575.700000,6.9510E-008,1575.700000,6.9510E-008
1575.750000,-1.3620E-008,1575.750000,-1.3620E-008,1575.750000,-1.3620E-008
1575.800000,1.3320E-008,1575.800000,1.3320E-008,1575.800000,1.3320E-008
1575.850000,-2.5600E-009,1575.850000,-2.5600E-009,1575.850000,-2.5600E-009
1575.900000,9.4080E-008,1575.900000,9.4080E-008,1575.900000,9.4080E-008
1575.950000,5.0220E-008,1575.950000,5.0220E-008,1575.950000,5.0220E-008
1576.000000,4.4010E-008,1576.000000,4.4010E-008,1576.000000,4.4010E-008
1576.050000,2.9380E-008,1576.050000,2.9380E-008,1576.050000,2.9380E-008
1576.100000,1.6900E-008,1576.100000,1.6900E-008,1576.100000,1.6900E-008
1576.150000,7.7140E-008,1576.150000,7.7140E-008,1576.150000,7.7140E-008
1576.200000,4.5460E-008,1576.200000,4.5460E-008,1576.200000,4.5460E-008
1576.250000,4.2550E-008,1576.250000,4.2550E-008,1576.250000,4.2550E-008
1576.300000,4.1650E-008,1576.300000,4.1650E-008,1576.300000,4.1650E-008
1576.350000,3.4870E-008,1576.350000,3.4870E-008,1576.350000,3.4870E-008
1576.400000,6.7510E-008,1576.400000,6.7510E-008,1576.400000,6.7510E-008
1576.450000,4.0110E-008,1576.450000,4.0110E-008,1576.450000,4.0110E-008
1576.500000,8.0370E-008,1576.500000,8.0370E-008,1576.500000,8.0370E-008
1576.550000,1.7350E-008,1576.550000,1.7350E-008,1576.550000,1.7350E-008
1576.600000,1.5360E-008,1576.600000,1.5360E-008,1576.600000,1.5360E-008
1576.650000,6.9930E-008,1576.650000,6.9930E-008,1576.650000,6.9930E-008
1576.700000,5.4850E-008,1576.700000,5.4850E-008,1576.700000,5.4850E-008
1576.750000,4.5150E-008,1576.750000,4.5150E-008,1576.750000,4.5150E-008
1576.800000,5.1290E-008,1576.800000,5.1290E-008,1576.800000,5.1290E-008
1576.850000,1.9950E-008,1576.850000,1.9950E-008,1576.850000,1.9950E-008
1576.900000,4.7390E-008,1576.900000,4.7390E-008,1576.900000,4.7390E-008
1576.950000,7.1720E-008,1576.950000,7.1720E-008,1576.950000,7.1720E-008
1577.000000,1.8390E-008,1577.000000,1.8390E-008,1577.000000,1.8390E-008
1577.050000,3.7050E-008,1577.050000,3.7050E-008,1577.050000,3.7050E-008
1577.100000,5.9080E-008,1577.100000,5.9080E-008,1577.100000,5.9080E-008
1577.150000,1.3490E-008,1577.150000,1.3490E-008,1577.150000,1.3490E-008
1577.200000,5.7410E-008,1577.200000,5.7410E-008,1577.200000,5.7410E-008
1577.250000,2.8110E-008,1577.250000,2.8110E-008,1577.250000,2.8110E-008
1577.300000,1.9520E-008,1577.300000,1.9520E-008,1577.300000,1.9520E-008
1577.350000,6.7350E-009,1577.350000,6.7350E-009,1577.350000,6.7350E-009
1577.400000,5.7950E-008,1577.400000,5.7950E-008,1577.400000,5.7950E-008
1577.450000,9.4070E-008,1577.450000,9.4070E-008,1577.450000,9.4070E-008
1577.500000,7.0160E-008,1577.500000,7.0160E-008,1577.500000,7.0160E-008
1577.550000,-4.2970E-009,1577.550000,-4.2970E-009,1577.550000,-4.2970E-009
1577.600000,6.6660E-008,1577.600000,6.6660E-008,1577.600000,6.6660E-008
1577.650000,1.3230E-008,1577.650000,1.3230E-008,1577.650000,1.3230E-008
1577.700000,-6.2570E-010,1577.700000,-6.2570E-010,1577.700000,-6.2570E-010
1577.750000,1.0460E-007,1577.750000,1.0460E-007,1577.750000,1.0460E-007
1577.800000,3.6630E-008,1577.800000,3.6630E-008,1577.800000,3.6630E-008
1577.850000,7.9130E-008,1577.850000,7.9130E-008,1577.850000,7.9130E-008
1577.900000,-1.6740E-008,1577.900000,-1.6740E-008,1577.900000,-1.6740E-008
1577.950000,8.0940E-008,1577.950000,8.0940E-008,1577.950000,8.0940E-008
1578.000000,3.6850E-008,1578.000000,3.6850E-008,1578.000000,3.6850E-008
1578.050000,2.9610E-008,1578.050000,2.9610E-008,1578.050000,2.9610E-008
1578.100000,5.1360E-008,1578.100000,5.1360E-008,1578.100000,5.1360E-008
1578.150000,4.3560E-008,1578.150000,4.3560E-008,1578.150000,4.3560E-008
1578.200000,6.0670E-008,1578.200000,6.0670E-008,1578.200000,6.0670E-008
1578.250000,8.1440E-008,1578.250000,8.1440E-008,1578.250000,8.1440E-008
1578.300000,1.5680E-008,1578.300000,1.5680E-008,1578.300000,1.5680E-008
1578.350000,6.7560E-008,1578.350000,6.7560E-008,1578.350000,6.7560E-008
1578.400000,3.3730E-008,1578.400000,3.3730E-008,1578.400000,3.3730E-008
1578.450000,8.9160E-008,1578.450000,8.9160E-008,1578.450000,8.9160E-008
1578.500000,4.5060E-008,1578.500000,4.5060E-008,1578.500000,4.5060E-008
1578.550000,5.0900E-008,1578.550000,5.0900E-008,1578.550000,5.0900E-008
1578.600000,7.0740E-008,1578.600000,7.0740E-008,1578.600000,7.0740E-008
1578.650000,4.8710E-008,1578.650000,4.8710E-008,1578.650000,4.8710E-008
1578.700000,4.4890E-008,1578.700000,4.4890E-008,1578.700000,4.4890E-008
1578.750000,7.7890E-008,1578.750000,7.7890E-008,1578.750000,7.7890E-008
1578.800000,2.0870E-008,1578.800000,2.0870E-008,1578.800000,2.0870E-008
1578.850000,2.7990E-008,1578.850000,2.7990E-008,1578.850000,2.7990E-008
1578.900000,-1.9130E-008,1578.900000,-1.9130E-008,1578.900000,-1.9130E-008
1578.950000,6.2220E-008,1578.950000,6.2220E-008,1578.950000,6.2220E-008
1579.000000,1.6780E-008,1579.000000,1.6780E-008,1579.000000,1.6780E-008
1579.050000,4.3740E-008,1579.050000,4.3740E-008,1579.050000,4.3740E-008
1579.100000,4.0130E-008,1579.100000,4.0130E-008,1579.100000,4.0130E-008
1579.150000,-2.4020E-009,1579.150000,-2.4020E-009,1579.150000,-2.4020E-009
1579.200000,4.4990E-008,1579.200000,4.4990E-008,1579.200000,4.4990E-008
1579.250000,6.1560E-008,1579.250000,6.1560E-008,1579.250000,6.1560E-008
1579.300000,3.9160E-008,1579.300000,3.9160E-008,1579.300000,3.9160E-008
1579.350000,6.2300E-008,1579.350000,6.2300E-008,1579.350000,6.2300E-008
1579.400000,2.7090E-008,1579.400000,2.7090E-008,1579.400000,2.7090E-008
1579.450000,6.3880E-008,1579.450000,6.3880E-008,1579.450000,6.3880E-008
1579.500000,4.8190E-008,1579.500000,4.8190E-008,1579.500000,4.8190E-008
1579.550000,5.8690E-008,1579.550000,5.8690E-008,1579.550000,5.8690E-008
1579.600000,5.2240E-008,1579.600000,5.2240E-008,1579.600000,5.2240E-008
1579.650000,2.6140E-008,1579.650000,2.6140E-008,1579.650000,2.6140E-008
1579.700000,6.9490E-008,1579.700000,6.9490E-008,1579.700000,6.9490E-008
1579.750000,7.6870E-008,1579.750000,7.6870E-008,1579.750000,7.6870E-008
1579.800000,6.9860E-008,1579.800000,6.9860E-008,1579.800000,6.9860E-008
1579.850000,1.7210E-008,1579.850000,1.7210E-008,1579.850000,1.7210E-008
1579.900000,5.7780E-008,1579.900000,5.7780E-008,1579.900000,5.7780E-008
1579.950000,2.3850E-008,1579.950000,2.3850E-008,1579.950000,2.3850E-008
1580.000000,9.1880E-008,1580.000000,9.1880E-008,1580.000000,9.1880E-008
1580.050000,4.9740E-008,1580.050000,4.9740E-008,1580.050000,4.9740E-008
1580.100000,2.3970E-008,1580.100000,2.3970E-008,1580.100000,2.3970E-008
1580.150000,6.5920E-008,1580.150000,6.5920E-008,1580.150000,6.5920E-008
1580.200000,4.6290E-008,1580.200000,4.6290E-008,1580.200000,4.6290E-008
1580.250000,1.3720E-008,1580.250000,1.3720E-008,1580.250000,1.3720E-008
1580.300000,1.3460E-008,1580.300000,1.3460E-008,1580.300000,1.3460E-008
1580.350000,1.0610E-007,1580.350000,1.0610E-007,1580.350000,1.0610E-007
1580.400000,7.2680E-008,1580.400000,7.2680E-008,1580.400000,7.2680E-008
1580.450000,2.3910E-008,1580.450000,2.3910E-008,1580.450000,2.3910E-008
1580.500000,8.8280E-009,1580.500000,8.8280E-009,1580.500000,8.8280E-009
1580.550000,5.7640E-008,1580.550000,5.7640E-008,1580.550000,5.7640E-008
1580.600000,2.0810E-008,1580.600000,2.0810E-008,1580.600000,2.0810E-008
1580.650000,5.0020E-008,1580.650000,5.0020E-008,1580.650000,5.0020E-008
1580.700000,3.9710E-008,1580.700000,3.9710E-008,1580.700000,3.9710E-008
1580.750000,7.5980E-009,1580.750000,7.5980E-009,1580.750000,7.5980E-009
1580.800000,3.0070E-008,1580.800000,3.0070E-008,1580.800000,3.0070E-008
1580.850000,6.7170E-008,1580.850000,6.7170E-008,1580.850000,6.7170E-008
1580.900000,4.8840E-008,1580.900000,4.8840E-008,1580.900000,4.8840E-008
1580.950000,7.9060E-008,1580.950000,7.9060E-008,1580.950000,7.9060E-008
1581.000000,4.9360E-009,1581.000000,4.9360E-009,1581.000000,4.9360E-009
1581.050000,-9.7290E-009,1581.050000,-9.7290E-009,1581.050000,-9.7290E-009
1581.100000,4.5010E-008,1581.100000,4.5010E-008,1581.100000,4.5010E-008
1581.150000,8.5290E-008,1581.150000,8.5290E-008,1581.150000,8.5290E-008
1581.200000,2.7140E-008,1581.200000,2.7140E-008,1581.200000,2.7140E-008
1581.250000,4.7470E-008,1581.250000,4.7470E-008,1581.250000,4.7470E-008
1581.300000,-2.8740E-008,1581.300000,-2.8740E-008,1581.300000,-2.8740E-008
1581.350000,3.4880E-008,1581.350000,3.4880E-008,1581.350000,3.4880E-008
1581.400000,5.5440E-008,1581.400000,5.5440E-008,1581.400000,5.5440E-008
1581.450000,2.7440E-008,1581.450000,2.7440E-008,1581.450000,2.7440E-008
1581.500000,1.4920E-008,1581.500000,1.4920E-008,1581.500000,1.4920E-008
1581.550000,4.1210E-008,1581.550000,4.1210E-008,1581.550000,4.1210E-008
1581.600000,5.6550E-008,1581.600000,5.6550E-008,1581.600000,5.6550E-008
1581.650000,2.5630E-008,1581.650000,2.5630E-008,1581.650000,2.5630E-008
1581.700000,6.5890E-008,1581.700000,6.5890E-008,1581.700000,6.5890E-008
1581.750000,7.8360E-009,1581.750000,7.8360E-009,1581.750000,7.8360E-009
1581.800000,2.7590E-008,1581.800000,2.7590E-008,1581.800000,2.7590E-008
1581.850000,3.7770E-008,1581.850000,3.7770E-008,1581.850000,3.7770E-008
1581.900000,5.1140E-008,1581.900000,5.1140E-008,1581.900000,5.1140E-008
1581.950000,3.7250E-008,1581.950000,3.7250E-008,1581.950000,3.7250E-008
1582.000000,1.1150E-009,1582.000000,1.1150E-009,1582.000000,1.1150E-009
1582.050000,3.3810E-008,1582.050000,3.3810E-008,1582.050000,3.3810E-008
1582.100000,3.6890E-008,1582.100000,3.6890E-008,1582.100000,3.6890E-008
1582.150000,1.7530E-008,1582.150000,1.7530E-008,1582.150000,1.7530E-008
1582.200000,2.8990E-008,1582.200000,2.8990E-008,1582.200000,2.8990E-008
1582.250000,6.2960E-008,1582.250000,6.2960E-008,1582.250000,6.2960E-008
1582.300000,2.4360E-008,1582.300000,2.4360E-008,1582.300000,2.4360E-008
1582.350000,1.2230E-008,1582.350000,1.2230E-008,1582.350000,1.2230E-008
1582.400000,5.7120E-008,1582.400000,5.7120E-008,1582.400000,5.7120E-008
1582.450000,-1.5210E-008,1582.450000,-1.5210E-008,1582.450000,-1.5210E-008
1582.500000,-4.8670E-009,1582.500000,-4.8670E-009,1582.500000,-4.8670E-009
1582.550000,1.0030E-007,1582.550000,1.0030E-007,1582.550000,1.0030E-007
1582.600000,-8.9120E-011,1582.600000,-8.9120E-011,1582.600000,-8.9120E-011
1582.650000,-9.6590E-009,1582.650000,-9.6590E-009,1582.650000,-9.6590E-009
1582.700000,5.7180E-008,1582.700000,5.7180E-008,1582.700000,5.7180E-008
1582.750000,8.9600E-008,1582.750000,8.9600E-008,1582.750000,8.9600E-008
1582.800000,7.2080E-008,1582.800000,7.2080E-008,1582.800000,7.2080E-008
1582.850000,-1.9940E-008,1582.850000,-1.9940E-008,1582.850000,-1.9940E-008
1582.900000,1.9440E-008,1582.900000,1.9440E-008,1582.900000,1.9440E-008
1582.950000,2.9360E-008,1582.950000,2.9360E-008,1582.950000,2.9360E-008
1583.000000,7.7410E-008,1583.000000,7.7410E-008,1583.000000,7.7410E-008
1583.050000,1.9230E-008,1583.050000,1.9230E-008,1583.050000,1.9230E-008
1583.100000,4.7100E-008,1583.100000,4.7100E-008,1583.100000,4.7100E-008
1583.150000,2.0450E-008,1583.150000,2.0450E-008,1583.150000,2.0450E-008
1583.200000,7.0950E-008,1583.200000,7.0950E-008,1583.200000,7.0950E-008
1583.250000,3.5200E-008,1583.250000,3.5200E-008,1583.250000,3.5200E-008
1583.300000,-4.2450E-009,1583.300000,-4.2450E-009,1583.300000,-4.2450E-009
1583.350000,5.3880E-008,1583.350000,5.3880E-008,1583.350000,5.3880E-008
1583.400000,1.8920E-008,1583.400000,1.8920E-008,1583.400000,1.8920E-008
1583.450000,4.3020E-008,1583.450000,4.3020E-008,1583.450000,4.3020E-008
1583.500000,3.0380E-008,1583.500000,3.0380E-008,1583.500000,3.0380E-008
1583.550000,2.8690E-008,1583.550000,2.8690E-008,1583.550000,2.8690E-008
1583.600000,6.6490E-009,1583.600000,6.6490E-009,1583.600000,6.6490E-009
1583.650000,2.7900E-008,1583.650000,2.7900E-008,1583.650000,2.7900E-008
1583.700000,5.9720E-008,1583.700000,5.9720E-008,1583.700000,5.9720E-008
1583.750000,4.0020E-008,1583.750000,4.0020E-008,1583.750000,4.0020E-008
1583.800000,2.8660E-009,1583.800000,2.8660E-009,1583.800000,2.8660E-009
1583.850000,4.9410E-009,1583.850000,4.9410E-009,1583.850000,4.9410E-009
1583.900000,6.7410E-008,1583.900000,6.7410E-008,1583.900000,6.7410E-008
1583.950000,8.3240E-008,1583.950000,8.3240E-008,1583.950000,8.3240E-008
1584.000000,3.5210E-008,1584.000000,3.5210E-008,1584.000000,3.5210E-008
1584.050000,1.2820E-008,1584.050000,1.2820E-008,1584.050000,1.2820E-008
1584.100000,6.8920E-008,1584.100000,6.8920E-008,1584.100000,6.8920E-008
1584.150000,3.0480E-008,1584.150000,3.0480E-008,1584.150000,3.0480E-008
1584.200000,3.9730E-008,1584.200000,3.9730E-008,1584.200000,3.9730E-008
1584.250000,3.1010E-008,1584.250000,3.1010E-008,1584.250000,3.1010E-008
1584.300000,3.3870E-008,1584.300000,3.3870E-008,1584.300000,3.3870E-008
1584.350000,-2.0590E-008,1584.350000,-2.0590E-008,1584.350000,-2.0590E-008
1584.400000,4.4020E-008,1584.400000,4.4020E-008,1584.400000,4.4020E-008
1584.450000,7.1700E-008,1584.450000,7.1700E-008,1584.450000,7.1700E-008
1584.500000,3.1200E-008,1584.500000,3.1200E-008,1584.500000,3.1200E-008
1584.550000,3.0790E-008,1584.550000,3.0790E-008,1584.550000,3.0790E-008
1584.600000,-1.1970E-008,1584.600000,-1.1970E-008,1584.600000,-1.1970E-008
1584.650000,4.7600E-009,1584.650000,4.7600E-009,1584.650000,4.7600E-009
1584.700000,3.7880E-008,1584.700000,3.7880E-008,1584.700000,3.7880E-008
1584.750000,-5.4840E-009,1584.750000,-5.4840E-009,1584.750000,-5.4840E-009
1584.800000,3.9270E-008,1584.800000,3.9270E-008,1584.800000,3.9270E-008
1584.850000,1.7060E-008,1584.850000,1.7060E-008,1584.850000,1.7060E-008
1584.900000,2.5760E-008,1584.900000,2.5760E-008,1584.900000,2.5760E-008
1584.950000,4.1710E-008,1584.950000,4.1710E-008,1584.950000,4.1710E-008
1585.000000,4.6670E-008,1585.000000,4.6670E-008,1585.000000,4.6670E-008
1585.050000,7.0120E-008,1585.050000,7.0120E-008,1585.050000,7.0120E-008
1585.100000,2.3710E-009,1585.100000,2.3710E-009,1585.100000,2.3710E-009
1585.150000,-5.2870E-009,1585.150000,-5.2870E-009,1585.150000,-5.2870E-009
1585.200000,1.7100E-009,1585.200000,1.7100E-009,1585.200000,1.7100E-009
1585.250000,5.5380E-008,1585.250000,5.5380E-008,1585.250000,5.5380E-008
1585.300000,7.2640E-008,1585.300000,7.2640E-008,1585.300000,7.2640E-008
1585.350000,-5.8840E-009,1585.350000,-5.8840E-009,1585.350000,-5.8840E-009
1585.400000,5.0050E-008,1585.400000,5.0050E-008,1585.400000,5.0050E-008
1585.450000,7.2220E-009,1585.450000,7.2220E-009,1585.450000,7.2220E-009
1585.500000,2.8080E-008,1585.500000,2.8080E-008,1585.500000,2.8080E-008
1585.550000,8.3920E-009,1585.550000,8.3920E-009,1585.550000,8.3920E-009
1585.600000,6.7690E-008,1585.600000,6.7690E-008,1585.600000,6.7690E-008
1585.650000,9.4930E-009,1585.650000,9.4930E-009,1585.650000,9.4930E-009
1585.700000,2.9280E-010,1585.700000,2.9280E-010,1585.700000,2.9280E-010
1585.750000,1.8450E-008,1585.750000,1.8450E-008,1585.750000,1.8450E-008
1585.800000,5.4570E-008,1585.800000,5.4570E-008,1585.800000,5.4570E-008
1585.850000,4.4920E-009,1585.850000,4.4920E-009,1585.850000,4.4920E-009
1585.900000,5.1200E-008,1585.900000,5.1200E-008,1585.900000,5.1200E-008
1585.950000,9.2340E-010,1585.950000,9.2340E-010,1585.950000,9.2340E-010
1586.000000,3.9460E-008,1586.000000,3.9460E-008,1586.000000,3.9460E-008
1586.050000,5.0840E-008,1586.050000,5.0840E-008,1586.050000,5.0840E-008
1586.100000,7.9570E-008,1586.100000,7.9570E-008,1586.100000,7.9570E-008
1586.150000,6.6500E-009,1586.150000,6.6500E-009,1586.150000,6.6500E-009
1586.200000,4.4210E-008,1586.200000,4.4210E-008,1586.200000,4.4210E-008
1586.250000,-1.9830E-008,1586.250000,-1.9830E-008,1586.250000,-1.9830E-008
1586.300000,4.5450E-008,1586.300000,4.5450E-008,1586.300000,4.5450E-008
1586.350000,1.1810E-008,1586.350000,1.1810E-008,1586.350000,1.1810E-008
1586.400000,2.9480E-008,1586.400000,2.9480E-008,1586.400000,2.9480E-008
1586.450000,2.3810E-008,1586.450000,2.3810E-008,1586.450000,2.3810E-008
1586.500000,1.3730E-008,1586.500000,1.3730E-008,1586.500000,1.3730E-008
1586.550000,6.0470E-009,1586.550000,6.0470E-009,1586.550000,6.0470E-009
1586.600000,9.2280E-008,1586.600000,9.2280E-008,1586.600000,9.2280E-008
1586.650000,4.9160E-008,1586.650000,4.9160E-008,1586.650000,4.9160E-008
1586.700000,3.3090E-008,1586.700000,3.3090E-008,1586.700000,3.3090E-008
1586.750000,4.9870E-008,1586.750000,4.9870E-008,1586.750000,4.9870E-008
1586.800000,6.1080E-008,1586.800000,6.1080E-008,1586.800000,6.1080E-008
1586.850000,1.3760E-008,1586.850000,1.3760E-008,1586.850000,1.3760E-008
1586.900000,2.2550E-008,1586.900000,2.2550E-008,1586.900000,2.2550E-008
1586.950000,4.2150E-009,1586.950000,4.2150E-009,1586.950000,4.2150E-009
1587.000000,-2.3330E-009,1587.000000,-2.3330E-009,1587.000000,-2.3330E-009
1587.050000,1.1620E-008,1587.050000,1.1620E-008,1587.050000,1.1620E-008
1587.100000,2.1720E-008,1587.100000,2.1720E-008,1587.100000,2.1720E-008
1587.150000,6.3670E-008,1587.150000,6.3670E-008,1587.150000,6.3670E-008
1587.200000,1.3170E-008,1587.200000,1.3170E-008,1587.200000,1.3170E-008
1587.250000,4.2460E-008,1587.250000,4.2460E-008,1587.250000,4.2460E-008
1587.300000,-1.5940E-008,1587.300000,-1.5940E-008,1587.300000,-1.5940E-008
1587.350000,6.1470E-008,1587.350000,6.1470E-008,1587.350000,6.1470E-008
1587.400000,3.4440E-008,1587.400000,3.4440E-008,1587.400000,3.4440E-008
1587.450000,5.1740E-008,1587.450000,5.1740E-008,1587.450000,5.1740E-008
1587.500000,5.1460E-008,1587.500000,5.1460E-008,1587.500000,5.1460E-008
1587.550000,4.4910E-008,1587.550000,4.4910E-008,1587.550000,4.4910E-008
1587.600000,3.2340E-009,1587.600000,3.2340E-009,1587.600000,3.2340E-009
1587.650000,1.2510E-009,1587.650000,1.2510E-009,1587.650000,1.2510E-009
1587.700000,7.9250E-009,1587.700000,7.9250E-009,1587.700000,7.9250E-009
1587.750000,5.3130E-008,1587.750000,5.3130E-008,1587.750000,5.3130E-008
1587.800000,3.5270E-008,1587.800000,3.5270E-008,1587.800000,3.5270E-008
